,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
93,CLE,MIL,04/11/2014,240,L,116,42,85,49.4,4,20,20.0,28,35,80.0,11,29,40,18,11,4,10,27,-3
94,UTA,POR,04/11/2014,240,L,99,40,86,46.5,6,13,46.2,13,16,81.3,13,34,47,26,3,4,13,19,-12
95,POR,UTA,04/11/2014,240,W,111,40,87,46.0,11,22,50.0,20,24,83.3,9,32,41,23,7,3,8,12,12
96,IND,MIA,04/11/2014,240,L,86,31,65,47.7,8,14,57.1,16,19,84.2,5,26,31,20,5,3,16,23,-12
97,MIA,IND,04/11/2014,240,W,98,35,75,46.7,6,16,37.5,22,28,78.6,11,29,40,14,10,4,9,22,12
98,ORL,WAS,04/11/2014,240,L,86,32,77,41.6,4,19,21.1,18,24,75.0,10,32,42,21,9,5,18,31,-10
99,WAS,ORL,04/11/2014,240,W,96,35,82,42.7,2,19,10.5,24,33,72.7,13,31,44,24,7,4,13,19,10
100,CHA,BOS,04/11/2014,240,L,103,44,87,50.6,7,18,38.9,8,12,66.7,7,27,34,33,12,4,12,20,-3
101,BOS,CHA,04/11/2014,240,W,106,41,79,51.9,11,23,47.8,13,13,100,7,30,37,22,7,3,20,16,3
102,ATL,BKN,04/11/2014,240,W,93,36,79,45.6,1,19,5.3,20,21,95.2,9,35,44,17,5,9,13,20,5
103,BKN,ATL,04/11/2014,240,L,88,34,80,42.5,6,22,27.3,14,25,56.0,9,29,38,22,9,3,15,21,-5
104,DET,CHI,04/11/2014,240,L,98,40,86,46.5,5,17,29.4,13,23,56.5,15,30,45,12,7,2,11,21,-8
105,CHI,DET,04/11/2014,240,W,106,40,81,49.4,5,19,26.3,21,23,91.3,9,30,39,27,6,7,12,19,8
106,GSW,LAL,04/11/2014,240,W,112,45,92,48.9,13,25,52.0,9,13,69.2,12,45,57,27,12,5,18,17,17
107,LAL,GSW,04/11/2014,240,L,95,35,89,39.3,9,28,32.1,16,20,80.0,8,34,42,23,10,2,15,12,-17
108,SAS,PHX,04/11/2014,240,W,112,43,96,44.8,13,30,43.3,13,16,81.3,11,31,42,24,10,5,7,15,8
109,PHX,SAS,04/11/2014,240,L,104,39,82,47.6,9,26,34.6,17,19,89.5,10,38,48,18,7,1,20,17,-8
110,DAL,SAS,04/10/2014,240,L,100,39,83,47.0,5,12,41.7,17,21,81.0,8,34,42,16,5,5,10,17,-9
111,SAS,DAL,04/10/2014,240,W,109,38,88,43.2,16,34,47.1,17,22,77.3,15,33,48,22,9,1,13,22,9
112,DEN,GSW,04/10/2014,240,W,100,39,104,37.5,10,34,29.4,12,19,63.2,25,38,63,23,9,5,17,18,1
113,GSW,DEN,04/10/2014,240,L,99,40,88,45.5,6,23,26.1,13,15,86.7,6,32,38,19,9,4,13,17,-1
114,NOP,PHX,04/09/2014,240,L,88,34,80,42.5,6,14,42.9,14,17,82.4,8,34,42,25,6,5,14,17,-6
115,PHX,NOP,04/09/2014,240,W,94,39,80,48.8,9,19,47.4,7,10,70.0,6,32,38,23,5,6,12,18,6
116,MIA,MEM,04/09/2014,240,L,102,38,73,52.1,15,25,60.0,11,12,91.7,6,21,27,24,11,2,15,17,-5
117,MEM,MIA,04/09/2014,240,W,107,43,78,55.1,7,20,35.0,14,21,66.7,12,29,41,23,10,6,14,19,5
118,TOR,PHI,04/09/2014,240,W,125,41,82,50.0,12,25,48.0,31,37,83.8,10,25,35,25,2,7,7,16,11
119,PHI,TOR,04/09/2014,240,L,114,44,85,51.8,8,21,38.1,18,21,85.7,9,27,36,20,2,5,13,25,-11
120,WAS,CHA,04/09/2014,265,L,88,37,82,45.1,1,15,6.7,13,20,65.0,7,38,45,23,7,9,12,15,-6
121,CHA,WAS,04/09/2014,265,W,94,35,92,38.0,11,25,44.0,13,15,86.7,9,39,48,23,7,1,13,17,6
122,MIN,CHI,04/09/2014,240,L,87,34,80,42.5,4,17,23.5,15,16,93.8,11,29,40,16,5,5,14,14,-15
123,CHI,MIN,04/09/2014,240,W,102,41,82,50.0,11,21,52.4,9,12,75.0,9,28,37,29,4,8,14,18,15
124,HOU,DEN,04/09/2014,240,L,116,40,92,43.5,15,40,37.5,21,25,84.0,12,35,47,28,9,5,15,20,-7
125,DEN,HOU,04/09/2014,240,W,123,50,101,49.5,11,28,39.3,12,14,85.7,10,34,44,31,10,8,11,21,7
126,ATL,BOS,04/09/2014,240,W,105,40,76,52.6,9,23,39.1,16,22,72.7,8,35,43,30,7,5,16,14,8
127,BOS,ATL,04/09/2014,240,L,97,37,84,44.0,12,26,46.2,11,14,78.6,11,28,39,25,7,3,16,22,-8
128,MIL,IND,04/09/2014,240,L,102,38,87,43.7,4,16,25.0,22,29,75.9,14,34,48,21,6,5,11,20,-2
129,IND,MIL,04/09/2014,240,W,104,41,85,48.2,11,24,45.8,11,19,57.9,8,33,41,26,4,5,11,24,2
130,POR,SAC,04/09/2014,240,W,100,38,75,50.7,7,23,30.4,17,22,77.3,5,38,43,26,4,4,18,19,1
131,SAC,POR,04/09/2014,240,L,99,39,91,42.9,5,11,45.5,16,22,72.7,14,31,45,19,10,2,12,19,-1
132,CLE,DET,04/09/2014,240,W,122,53,93,57.0,11,26,42.3,5,9,55.6,13,34,47,41,8,6,17,24,22
133,DET,CLE,04/09/2014,240,L,100,34,96,35.4,9,28,32.1,23,32,71.9,21,25,46,19,10,2,15,12,-22
134,ORL,BKN,04/09/2014,240,W,115,43,77,55.8,11,24,45.8,18,30,60.0,11,30,41,26,10,5,14,24,4
135,BKN,ORL,04/09/2014,240,L,111,38,79,48.1,10,29,34.5,25,34,73.5,13,28,41,22,7,0,14,23,-4
136,LAC,OKC,04/09/2014,240,L,101,36,86,41.9,8,27,29.6,21,34,61.8,15,37,52,23,7,5,17,22,-6
137,OKC,LAC,04/09/2014,240,W,107,38,90,42.2,5,21,23.8,26,32,81.3,11,33,44,18,8,8,8,24,6
138,MIN,SAS,04/08/2014,240,W,110,42,91,46.2,5,15,33.3,21,26,80.8,16,36,52,23,9,3,16,18,19
139,SAS,MIN,04/08/2014,240,L,91,36,81,44.4,4,17,23.5,15,25,60.0,11,26,37,19,8,7,16,22,-19
140,SAC,OKC,04/08/2014,240,L,92,34,82,41.5,3,14,21.4,21,28,75.0,13,31,44,13,5,4,10,18,-15
141,OKC,SAC,04/08/2014,240,W,107,38,80,47.5,12,22,54.5,19,27,70.4,10,29,39,23,5,4,6,23,15
142,DET,ATL,04/08/2014,240,W,102,37,86,43.0,6,17,35.3,22,32,68.8,16,37,53,14,13,4,15,20,7
143,ATL,DET,04/08/2014,240,L,95,34,89,38.2,9,35,25.7,18,24,75.0,17,31,48,26,9,5,16,23,-7
144,UTA,DAL,04/08/2014,240,L,83,36,87,41.4,4,24,16.7,7,13,53.8,23,24,47,16,7,3,9,15,-12
145,DAL,UTA,04/08/2014,240,W,95,40,72,55.6,9,23,39.1,6,11,54.5,6,30,36,24,3,5,10,12,12
146,BKN,MIA,04/08/2014,240,W,88,36,68,52.9,9,23,39.1,7,14,50.0,4,31,35,13,9,7,17,14,1
147,MIA,BKN,04/08/2014,240,L,87,33,69,47.8,7,24,29.2,14,19,73.7,6,28,34,17,9,3,13,15,-1
148,HOU,LAL,04/08/2014,240,W,145,56,97,57.7,11,26,42.3,22,28,78.6,12,46,58,33,8,9,14,22,15
149,LAL,HOU,04/08/2014,240,L,130,44,95,46.3,14,32,43.8,28,35,80.0,5,28,33,38,8,7,11,20,-15
150,SAC,DAL,04/06/2014,240,L,91,36,76,47.4,5,18,27.8,14,20,70.0,6,34,40,21,6,3,13,17,-2
151,DAL,SAC,04/06/2014,240,W,93,36,89,40.4,13,31,41.9,8,14,57.1,16,29,45,23,7,5,10,16,2
152,ATL,IND,04/06/2014,240,W,107,41,73,56.2,12,27,44.4,13,17,76.5,5,35,40,22,4,3,16,26,19
153,IND,ATL,04/06/2014,240,L,88,32,78,41.0,5,20,25.0,19,30,63.3,10,25,35,18,9,3,11,26,-19
154,POR,NOP,04/06/2014,240,W,100,41,87,47.1,5,22,22.7,13,15,86.7,14,36,50,20,5,6,15,17,6
155,NOP,POR,04/06/2014,240,L,94,38,90,42.2,4,12,33.3,14,18,77.8,13,25,38,21,10,4,10,19,-6
156,NYK,MIA,04/06/2014,240,L,91,33,88,37.5,15,42,35.7,10,13,76.9,15,23,38,18,10,2,11,24,-11
157,MIA,NYK,04/06/2014,240,W,102,34,61,55.7,12,27,44.4,22,30,73.3,7,28,35,22,6,0,16,17,11
158,HOU,DEN,04/06/2014,265,W,130,45,98,45.9,13,36,36.1,27,40,67.5,15,35,50,24,15,10,15,19,5
159,DEN,HOU,04/06/2014,265,L,125,51,107,47.7,14,31,45.2,9,13,69.2,15,39,54,28,8,8,21,24,-5
160,LAL,LAC,04/06/2014,240,L,97,36,86,41.9,7,31,22.6,18,23,78.3,8,30,38,26,9,0,15,19,-23
161,LAC,LAL,04/06/2014,240,W,120,47,83,56.6,10,19,52.6,16,26,61.5,8,44,52,28,12,5,17,17,23
162,OKC,PHX,04/06/2014,240,L,115,40,84,47.6,9,32,28.1,26,32,81.3,7,31,38,17,6,4,12,30,-7
163,PHX,OKC,04/06/2014,240,W,122,45,77,58.4,11,23,47.8,21,31,67.7,5,31,36,17,6,2,12,24,7
164,MEM,SAS,04/06/2014,240,L,92,38,86,44.2,5,14,35.7,11,17,64.7,13,24,37,22,8,3,15,19,-20
165,SAS,MEM,04/06/2014,240,W,112,43,77,55.8,9,22,40.9,17,18,94.4,6,34,40,27,7,3,16,16,20
166,UTA,GSW,04/06/2014,240,L,102,39,86,45.3,4,13,30.8,20,28,71.4,8,29,37,27,13,1,12,13,-28
167,GSW,UTA,04/06/2014,240,W,130,52,90,57.8,17,33,51.5,9,9,100,6,39,45,34,9,2,16,23,28
168,CHI,WAS,04/05/2014,240,W,96,35,79,44.3,9,23,39.1,17,21,81.0,11,34,45,24,7,4,11,14,18
169,WAS,CHI,04/05/2014,240,L,78,34,86,39.5,3,16,18.8,7,12,58.3,14,26,40,16,6,4,12,19,-18
170,MIL,TOR,04/05/2014,240,L,98,38,79,48.1,1,9,11.1,21,27,77.8,12,25,37,28,5,5,10,21,-4
171,TOR,MIL,04/05/2014,240,W,102,36,81,44.4,12,27,44.4,18,22,81.8,12,27,39,20,5,2,10,22,4
172,BOS,DET,04/05/2014,240,L,111,42,88,47.7,14,31,45.2,13,16,81.3,15,22,37,25,8,3,12,24,-4
173,DET,BOS,04/05/2014,240,W,115,38,79,48.1,9,23,39.1,30,36,83.3,13,30,43,18,6,1,13,16,4
174,CLE,CHA,04/05/2014,265,L,94,35,96,36.5,7,22,31.8,17,21,81.0,10,41,51,22,5,3,11,18,-2
175,CHA,CLE,04/05/2014,265,W,96,34,91,37.4,9,26,34.6,19,27,70.4,12,46,58,23,7,5,12,19,2
176,MIN,ORL,04/05/2014,240,L,92,36,77,46.8,1,14,7.1,19,28,67.9,8,22,30,26,11,6,13,10,-8
177,ORL,MIN,04/05/2014,240,W,100,43,79,54.4,9,17,52.9,5,9,55.6,13,27,40,29,7,4,23,23,8
178,BKN,PHI,04/05/2014,240,W,105,41,80,51.3,6,21,28.6,17,23,73.9,8,33,41,29,6,3,14,20,4
179,PHI,BKN,04/05/2014,240,L,101,36,79,45.6,10,23,43.5,19,27,70.4,9,31,40,27,6,2,13,26,-4
180,CHA,ORL,04/04/2014,240,W,91,33,78,42.3,6,16,37.5,19,23,82.6,9,37,46,20,5,7,15,15,11
181,ORL,CHA,04/04/2014,240,L,80,31,87,35.6,3,11,27.3,15,18,83.3,14,29,43,15,8,10,13,25,-11
182,MEM,DEN,04/04/2014,240,W,100,32,83,38.6,2,11,18.2,34,38,89.5,10,28,38,18,9,4,12,26,8
183,DEN,MEM,04/04/2014,240,L,92,29,80,36.3,7,23,30.4,27,32,84.4,14,32,46,16,7,4,20,27,-8
184,IND,TOR,04/04/2014,240,L,94,33,78,42.3,6,11,54.5,22,28,78.6,8,31,39,19,6,3,10,19,-8
185,TOR,IND,04/04/2014,240,W,102,40,84,47.6,10,22,45.5,12,16,75.0,9,33,42,23,6,5,11,20,8
186,ATL,CLE,04/04/2014,240,W,117,48,82,58.5,13,29,44.8,8,10,80.0,2,36,38,35,1,3,17,17,19
187,CLE,ATL,04/04/2014,240,L,98,36,91,39.6,5,21,23.8,21,25,84.0,10,24,34,16,13,3,6,18,-19
188,UTA,NOP,04/04/2014,240,W,100,33,64,51.6,4,11,36.4,30,35,85.7,6,28,34,22,8,6,17,24,4
189,NOP,UTA,04/04/2014,240,L,96,34,73,46.6,8,19,42.1,20,29,69.0,9,27,36,19,6,9,17,27,-4
190,POR,PHX,04/04/2014,240,L,93,35,81,43.2,6,21,28.6,17,27,63.0,13,35,48,20,5,8,16,23,-16
191,PHX,POR,04/04/2014,240,W,109,39,97,40.2,6,21,28.6,25,31,80.6,23,36,59,17,7,4,12,20,16
192,MIA,MIN,04/04/2014,290,L,121,43,99,43.4,11,36,30.6,24,30,80.0,15,37,52,20,11,6,17,27,-1
193,MIN,MIA,04/04/2014,290,W,122,43,93,46.2,12,32,37.5,24,34,70.6,10,36,46,27,10,5,18,22,1
194,OKC,HOU,04/04/2014,240,L,107,38,85,44.7,13,31,41.9,18,20,90.0,10,35,45,24,5,8,14,24,-4
195,HOU,OKC,04/04/2014,240,W,111,33,78,42.3,13,31,41.9,32,37,86.5,9,36,45,21,8,2,12,21,4
196,PHI,BOS,04/04/2014,240,W,111,39,77,50.6,6,19,31.6,27,37,73.0,9,25,34,21,12,4,14,21,9
197,BOS,PHI,04/04/2014,240,L,102,38,87,43.7,9,33,27.3,17,21,81.0,19,30,49,23,4,5,22,27,-9
198,DET,BKN,04/04/2014,240,L,104,41,88,46.6,9,27,33.3,13,21,61.9,19,27,46,23,6,2,10,14,-12
199,BKN,DET,04/04/2014,240,W,116,46,76,60.5,15,31,48.4,9,11,81.8,2,24,26,28,6,3,10,19,12
200,WAS,NYK,04/04/2014,240,W,90,38,78,48.7,5,19,26.3,9,15,60.0,12,29,41,18,7,0,17,15,1
201,NYK,WAS,04/04/2014,240,L,89,34,76,44.7,14,31,45.2,7,8,87.5,8,26,34,23,9,1,17,14,-1
202,MIL,CHI,04/04/2014,240,L,90,31,68,45.6,2,8,25.0,26,35,74.3,9,29,38,17,7,9,20,24,-12
203,CHI,MIL,04/04/2014,240,W,102,31,84,36.9,7,22,31.8,33,42,78.6,16,28,44,24,13,5,12,24,12
204,LAL,DAL,04/04/2014,240,L,95,35,83,42.2,7,28,25.0,18,24,75.0,10,28,38,26,10,5,15,14,-12
205,DAL,LAL,04/04/2014,240,W,107,44,92,47.8,5,21,23.8,14,15,93.3,15,37,52,28,8,4,17,17,12
206,SAC,GSW,04/04/2014,240,L,69,25,78,32.1,1,10,10.0,18,25,72.0,10,34,44,12,4,2,16,14,-33
207,GSW,SAC,04/04/2014,240,W,102,42,93,45.2,10,30,33.3,8,12,66.7,15,42,57,25,6,5,13,22,33
208,OKC,SAS,04/03/2014,240,W,106,40,81,49.4,6,18,33.3,20,23,87.0,8,31,39,18,14,5,13,16,12
209,SAS,OKC,04/03/2014,240,L,94,38,88,43.2,9,22,40.9,9,12,75.0,13,29,42,18,5,3,19,18,-12
210,LAC,DAL,04/03/2014,240,L,107,39,91,42.9,6,27,22.2,23,29,79.3,12,29,41,26,7,4,6,20,-6
