,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
24,BOS,WAS,04/10/2018,240,L,101,33,87,37.9,13,33,39.4,22,27,81.5,13,31,44,22,14,1,17,18,-12
25,WAS,BOS,04/10/2018,240,W,113,41,83,49.4,15,30,50.0,16,20,80.0,10,41,51,32,8,3,20,24,12
26,PHI,ATL,04/10/2018,240,W,121,43,87,49.4,17,37,45.9,18,30,60.0,11,43,54,29,7,8,18,22,8
27,ATL,PHI,04/10/2018,240,L,113,41,98,41.8,13,37,35.1,18,26,69.2,8,31,39,27,10,3,10,24,-8
28,PHX,DAL,04/10/2018,240,W,124,48,76,63.2,13,26,50.0,15,21,71.4,5,41,46,35,5,6,15,16,27
29,DAL,PHX,04/10/2018,240,L,97,37,97,38.1,8,33,24.2,15,22,68.2,18,22,40,20,8,1,8,19,-27
30,CHA,IND,04/10/2018,240,W,119,46,99,46.5,18,42,42.9,9,12,75.0,13,42,55,27,5,7,7,8,26
31,IND,CHA,04/10/2018,240,L,93,40,99,40.4,8,31,25.8,5,8,62.5,13,40,53,22,3,4,8,16,-26
32,UTA,GSW,04/10/2018,240,W,119,48,90,53.3,13,35,37.1,10,13,76.9,12,42,54,25,10,6,15,20,40
33,GSW,UTA,04/10/2018,240,L,79,30,86,34.9,5,19,26.3,14,16,87.5,9,30,39,14,7,3,16,18,-40
34,HOU,LAL,04/10/2018,240,W,105,37,88,42.0,16,47,34.0,15,16,93.8,8,41,49,19,9,5,19,19,6
35,LAL,HOU,04/10/2018,240,L,99,38,90,42.2,10,36,27.8,13,15,86.7,9,38,47,22,14,4,17,19,-6
36,MIN,MEM,04/09/2018,240,W,113,42,87,48.3,7,22,31.8,22,26,84.6,18,34,52,27,10,7,18,18,19
37,MEM,MIN,04/09/2018,240,L,94,35,85,41.2,5,18,27.8,19,21,90.5,10,25,35,20,11,5,17,20,-19
38,DEN,POR,04/09/2018,240,W,88,31,83,37.3,6,26,23.1,20,26,76.9,10,42,52,22,7,5,12,18,6
39,POR,DEN,04/09/2018,240,L,82,31,94,33.0,7,33,21.2,13,18,72.2,18,39,57,10,8,2,17,28,-6
40,ORL,MIL,04/09/2018,240,L,86,34,82,41.5,5,24,20.8,13,20,65.0,5,38,43,24,8,4,20,14,-16
41,MIL,ORL,04/09/2018,240,W,102,39,91,42.9,9,26,34.6,15,18,83.3,12,44,56,26,13,2,17,18,16
42,TOR,DET,04/09/2018,240,W,108,46,87,52.9,12,39,30.8,4,4,100,8,40,48,27,3,5,10,17,10
43,DET,TOR,04/09/2018,240,L,98,35,78,44.9,9,30,30.0,19,25,76.0,4,29,33,22,7,2,6,11,-10
44,MIA,OKC,04/09/2018,240,L,93,40,87,46.0,5,22,22.7,8,14,57.1,8,35,43,21,6,4,15,24,-22
45,OKC,MIA,04/09/2018,240,W,115,35,81,43.2,14,35,40.0,31,38,81.6,7,36,43,21,9,4,10,15,22
46,LAC,NOP,04/09/2018,240,L,100,45,98,45.9,2,17,11.8,8,19,42.1,17,44,61,29,6,6,16,18,-13
47,NOP,LAC,04/09/2018,240,W,113,44,95,46.3,11,30,36.7,14,20,70.0,9,41,50,34,13,10,8,18,13
48,BKN,CHI,04/09/2018,240,W,114,41,82,50.0,18,42,42.9,14,15,93.3,6,32,38,32,8,10,18,15,9
49,CHI,BKN,04/09/2018,240,L,105,43,89,48.3,12,28,42.9,7,12,58.3,10,34,44,26,7,6,19,17,-9
50,CLE,NYK,04/09/2018,240,W,123,40,85,47.1,19,45,42.2,24,28,85.7,7,35,42,29,9,2,11,15,14
51,NYK,CLE,04/09/2018,240,L,109,46,87,52.9,11,30,36.7,6,12,50.0,8,29,37,26,4,7,14,20,-14
52,SAC,SAS,04/09/2018,240,L,85,33,81,40.7,8,18,44.4,11,17,64.7,12,33,45,16,4,2,12,24,-13
53,SAS,SAC,04/09/2018,240,W,98,34,82,41.5,6,27,22.2,24,29,82.8,11,34,45,18,6,6,8,14,13
54,MEM,DET,04/08/2018,240,W,130,48,83,57.8,16,33,48.5,18,24,75.0,8,35,43,36,11,4,14,18,13
55,DET,MEM,04/08/2018,240,L,117,38,93,40.9,23,47,48.9,18,23,78.3,14,24,38,30,10,0,13,18,-13
56,TOR,ORL,04/08/2018,240,W,112,39,78,50.0,17,40,42.5,17,24,70.8,6,41,47,28,8,5,17,21,11
57,ORL,TOR,04/08/2018,240,L,101,42,89,47.2,7,23,30.4,10,17,58.8,6,36,42,25,12,4,11,17,-11
58,IND,CHA,04/08/2018,240,W,123,50,93,53.8,9,25,36.0,14,18,77.8,7,32,39,27,11,1,15,22,6
59,CHA,IND,04/08/2018,240,L,117,40,80,50.0,11,30,36.7,26,30,86.7,5,31,36,27,6,3,21,17,-6
60,BOS,ATL,04/08/2018,240,L,106,42,82,51.2,9,23,39.1,13,20,65.0,10,31,41,33,9,6,12,18,-6
61,ATL,BOS,04/08/2018,240,W,112,43,86,50.0,15,35,42.9,11,14,78.6,5,32,37,23,7,4,13,19,6
62,PHX,GSW,04/08/2018,240,L,100,39,92,42.4,10,35,28.6,12,16,75.0,8,36,44,24,4,0,15,16,-17
63,GSW,PHX,04/08/2018,240,W,117,47,90,52.2,13,32,40.6,10,15,66.7,5,36,41,27,9,7,11,15,17
64,LAL,UTA,04/08/2018,240,L,97,37,93,39.8,5,25,20.0,18,22,81.8,12,32,44,20,8,4,14,22,-15
65,UTA,LAL,04/08/2018,240,W,112,42,83,50.6,13,36,36.1,15,22,68.2,7,38,45,35,8,4,18,24,15
66,PHI,DAL,04/08/2018,240,W,109,46,91,50.5,8,27,29.6,9,14,64.3,9,43,52,32,9,4,11,19,12
67,DAL,PHI,04/08/2018,240,L,97,40,94,42.6,11,40,27.5,6,13,46.2,10,33,43,24,6,6,12,9,-12
68,HOU,OKC,04/07/2018,240,L,102,36,76,47.4,14,37,37.8,16,23,69.6,6,35,41,23,7,5,18,24,-6
69,OKC,HOU,04/07/2018,240,W,108,36,91,39.6,10,33,30.3,26,33,78.8,15,27,42,21,11,5,11,20,6
70,LAC,DEN,04/07/2018,240,L,115,43,87,49.4,6,17,35.3,23,34,67.6,15,23,38,25,6,0,11,19,-19
71,DEN,LAC,04/07/2018,240,W,134,53,85,62.4,12,29,41.4,16,23,69.6,7,26,33,36,4,6,8,26,19
72,NYK,MIL,04/07/2018,240,L,102,41,95,43.2,9,21,42.9,11,11,100,13,31,44,30,3,7,11,17,-13
73,MIL,NYK,04/07/2018,240,W,115,45,93,48.4,10,25,40.0,15,17,88.2,12,36,48,30,6,10,10,13,13
74,CHI,BKN,04/07/2018,240,L,96,36,88,40.9,6,29,20.7,18,21,85.7,4,35,39,16,8,1,13,14,-28
75,BKN,CHI,04/07/2018,240,W,124,46,92,50.0,24,55,43.6,8,11,72.7,5,41,46,36,11,10,15,18,28
76,SAS,POR,04/07/2018,240,W,116,47,84,56.0,7,21,33.3,15,21,71.4,4,32,36,21,12,3,8,12,11
77,POR,SAS,04/07/2018,240,L,105,42,88,47.7,11,28,39.3,10,11,90.9,11,29,40,18,4,5,13,17,-11
78,NOP,GSW,04/07/2018,240,W,126,49,87,56.3,11,27,40.7,17,22,77.3,4,30,34,39,15,6,8,16,6
79,GSW,NOP,04/07/2018,240,L,120,49,90,54.4,15,33,45.5,7,11,63.6,8,34,42,31,3,0,17,21,-6
80,SAC,MEM,04/06/2018,240,W,94,40,85,47.1,6,24,25.0,8,12,66.7,10,32,42,23,8,5,16,21,1
81,MEM,SAC,04/06/2018,240,L,93,37,84,44.0,6,24,25.0,13,18,72.2,12,26,38,20,7,7,15,12,-1
82,IND,TOR,04/06/2018,240,L,73,26,87,29.9,7,21,33.3,14,20,70.0,12,32,44,16,8,8,13,21,-19
83,TOR,IND,04/06/2018,240,W,92,36,84,42.9,9,30,30.0,11,16,68.8,9,43,52,27,9,8,23,17,19
84,WAS,ATL,04/06/2018,240,L,97,35,87,40.2,9,25,36.0,18,23,78.3,9,36,45,18,8,4,12,15,-6
85,ATL,WAS,04/06/2018,240,W,103,38,79,48.1,11,33,33.3,16,23,69.6,7,43,50,24,5,5,18,22,6
86,DET,DAL,04/06/2018,265,W,113,46,92,50.0,12,30,40.0,9,17,52.9,6,43,49,24,6,4,11,19,7
87,DAL,DET,04/06/2018,265,L,106,40,92,43.5,13,39,33.3,13,18,72.2,10,36,46,26,7,5,12,20,-7
88,ORL,CHA,04/06/2018,240,L,100,42,94,44.7,9,23,39.1,7,13,53.8,12,24,36,27,2,3,9,19,-37
89,CHA,ORL,04/06/2018,240,W,137,48,86,55.8,17,31,54.8,24,26,92.3,9,41,50,32,4,5,10,15,37
90,CHI,BOS,04/06/2018,240,L,104,40,86,46.5,14,30,46.7,10,17,58.8,9,34,43,25,15,0,17,22,-7
91,BOS,CHI,04/06/2018,240,W,111,45,81,55.6,14,34,41.2,7,17,41.2,6,40,46,35,9,6,18,15,7
92,NOP,PHX,04/06/2018,240,W,122,45,99,45.5,16,38,42.1,16,20,80.0,13,42,55,29,9,7,15,22,19
93,PHX,NOP,04/06/2018,240,L,103,37,94,39.4,9,33,27.3,20,26,76.9,12,36,48,20,8,4,14,18,-19
94,NYK,MIA,04/06/2018,240,W,122,45,89,50.6,18,37,48.6,14,21,66.7,9,42,51,33,7,5,12,23,24
95,MIA,NYK,04/06/2018,240,L,98,35,88,39.8,7,27,25.9,21,22,95.5,7,35,42,20,7,5,12,19,-24
96,LAL,MIN,04/06/2018,240,L,96,31,79,39.2,8,24,33.3,26,32,81.3,13,40,53,16,3,2,21,21,-17
97,MIN,LAL,04/06/2018,240,W,113,43,100,43.0,8,26,30.8,19,26,73.1,18,30,48,25,14,8,5,24,17
98,PHI,CLE,04/06/2018,240,W,132,50,101,49.5,14,39,35.9,18,21,85.7,11,33,44,35,11,7,12,23,2
99,CLE,PHI,04/06/2018,240,L,130,45,87,51.7,16,34,47.1,24,33,72.7,8,33,41,24,6,2,15,20,-2
100,MIN,DEN,04/05/2018,240,L,96,39,91,42.9,6,24,25.0,12,16,75.0,12,35,47,22,4,1,8,19,-4
101,DEN,MIN,04/05/2018,240,W,100,35,89,39.3,11,36,30.6,19,22,86.4,13,34,47,21,3,7,11,17,4
102,IND,GSW,04/05/2018,240,W,126,50,93,53.8,15,29,51.7,11,15,73.3,13,34,47,32,11,3,13,24,20
103,GSW,IND,04/05/2018,240,L,106,37,83,44.6,9,29,31.0,23,24,95.8,13,26,39,29,6,5,16,14,-20
104,MIL,BKN,04/05/2018,240,L,111,41,93,44.1,5,20,25.0,24,30,80.0,12,29,41,21,12,2,8,19,-8
105,BKN,MIL,04/05/2018,240,W,119,41,75,54.7,19,39,48.7,18,21,85.7,4,37,41,30,3,12,20,21,8
106,LAC,UTA,04/05/2018,240,L,95,35,79,44.3,3,17,17.6,22,28,78.6,11,28,39,18,7,3,16,25,-22
107,UTA,LAC,04/05/2018,240,W,117,44,83,53.0,10,27,37.0,19,28,67.9,10,28,38,27,7,8,11,22,22
108,HOU,POR,04/05/2018,240,W,96,34,73,46.6,13,37,35.1,15,24,62.5,6,32,38,16,10,5,17,16,2
109,POR,HOU,04/05/2018,240,L,94,39,85,45.9,7,22,31.8,9,14,64.3,12,35,47,16,10,2,18,20,-2
110,WAS,CLE,04/05/2018,240,L,115,47,94,50.0,9,21,42.9,12,14,85.7,12,29,41,34,8,7,15,23,-4
111,CLE,WAS,04/05/2018,240,W,119,42,77,54.5,13,27,48.1,22,28,78.6,5,30,35,26,10,3,16,14,4
112,NOP,MEM,04/04/2018,240,W,123,45,86,52.3,16,36,44.4,17,19,89.5,11,37,48,32,14,7,18,19,28
113,MEM,NOP,04/04/2018,240,L,95,37,93,39.8,10,32,31.3,11,15,73.3,11,26,37,19,9,1,21,19,-28
114,TOR,BOS,04/04/2018,240,W,96,40,92,43.5,10,33,30.3,6,8,75.0,12,36,48,23,10,6,11,25,18
115,BOS,TOR,04/04/2018,240,L,78,25,75,33.3,3,22,13.6,25,28,89.3,8,35,43,10,7,3,17,16,-18
116,MIA,ATL,04/04/2018,240,W,115,42,94,44.7,17,38,44.7,14,17,82.4,10,44,54,23,9,10,12,17,29
117,ATL,MIA,04/04/2018,240,L,86,33,90,36.7,9,30,30.0,11,17,64.7,10,38,48,20,5,6,16,16,-29
118,PHI,DET,04/04/2018,240,W,115,44,89,49.4,13,30,43.3,14,19,73.7,7,37,44,32,11,3,13,17,7
119,DET,PHI,04/04/2018,240,L,108,39,88,44.3,16,36,44.4,14,23,60.9,9,33,42,30,4,5,18,19,-7
120,DAL,ORL,04/04/2018,240,L,100,39,89,43.8,10,30,33.3,12,17,70.6,11,32,43,24,3,1,12,23,-5
121,ORL,DAL,04/04/2018,240,W,105,39,86,45.3,8,29,27.6,19,27,70.4,12,35,47,27,4,10,13,15,5
122,LAL,SAS,04/04/2018,265,W,122,47,86,54.7,13,24,54.2,15,18,83.3,4,40,44,32,4,3,14,22,10
123,SAS,LAL,04/04/2018,265,L,112,42,97,43.3,9,23,39.1,19,27,70.4,15,31,46,25,7,5,10,20,-10
124,GSW,OKC,04/03/2018,240,W,111,41,83,49.4,8,29,27.6,21,24,87.5,6,34,40,27,9,5,13,25,4
125,OKC,GSW,04/03/2018,240,L,107,35,93,37.6,9,38,23.7,28,37,75.7,22,36,58,13,8,3,16,20,-4
126,DEN,IND,04/03/2018,240,W,107,41,89,46.1,10,32,31.3,15,20,75.0,13,36,49,31,10,8,16,19,3
127,IND,DEN,04/03/2018,240,L,104,41,84,48.8,9,19,47.4,13,16,81.3,6,29,35,23,11,4,13,24,-3
128,POR,DAL,04/03/2018,240,L,109,39,87,44.8,10,40,25.0,21,24,87.5,5,41,46,28,6,2,13,20,-6
129,DAL,POR,04/03/2018,240,W,115,42,92,45.7,17,44,38.6,14,20,70.0,8,35,43,27,8,5,7,16,6
130,MIL,BOS,04/03/2018,240,W,106,43,79,54.4,5,20,25.0,15,21,71.4,9,32,41,27,6,5,15,23,4
131,BOS,MIL,04/03/2018,240,L,102,38,81,46.9,7,23,30.4,19,24,79.2,10,27,37,19,10,6,17,17,-4
132,UTA,LAL,04/03/2018,240,W,117,43,89,48.3,14,33,42.4,17,27,63.0,14,33,47,29,10,5,14,22,7
133,LAL,UTA,04/03/2018,240,L,110,36,74,48.6,14,28,50.0,24,36,66.7,7,32,39,23,7,5,16,23,-7
134,MIA,ATL,04/03/2018,240,W,101,41,91,45.1,8,33,24.2,11,13,84.6,11,35,46,22,10,8,14,16,3
135,ATL,MIA,04/03/2018,240,L,98,37,88,42.0,13,33,39.4,11,15,73.3,12,37,49,24,10,1,18,15,-3
136,WAS,HOU,04/03/2018,240,L,104,38,72,52.8,12,25,48.0,16,23,69.6,3,33,36,25,6,1,17,21,-16
137,HOU,WAS,04/03/2018,240,W,120,43,84,51.2,16,46,34.8,18,27,66.7,10,36,46,26,13,3,12,14,16
138,CLE,TOR,04/03/2018,240,W,112,38,77,49.4,13,30,43.3,23,26,88.5,2,40,42,18,8,6,12,17,6
139,TOR,CLE,04/03/2018,240,L,106,42,94,44.7,11,34,32.4,11,14,78.6,9,37,46,28,7,1,11,23,-6
140,LAC,SAS,04/03/2018,240,W,113,37,82,45.1,5,16,31.3,34,43,79.1,12,35,47,21,8,2,15,23,3
141,SAS,LAC,04/03/2018,240,L,110,39,88,44.3,8,24,33.3,24,28,85.7,10,29,39,24,13,10,12,29,-3
142,PHX,SAC,04/03/2018,240,W,97,35,77,45.5,6,17,35.3,21,33,63.6,6,46,52,18,6,5,15,22,3
143,SAC,PHX,04/03/2018,240,L,94,33,89,37.1,11,27,40.7,17,23,73.9,10,30,40,20,5,5,10,24,-3
144,ORL,NYK,04/03/2018,240,W,97,37,88,42.0,11,36,30.6,12,18,66.7,11,42,53,28,7,5,11,12,24
145,NYK,ORL,04/03/2018,240,L,73,30,86,34.9,4,27,14.8,9,12,75.0,7,35,42,17,5,9,12,17,-24
146,CHA,CHI,04/03/2018,240,L,114,40,81,49.4,13,34,38.2,21,28,75.0,10,39,49,24,3,4,20,16,-6
147,CHI,CHA,04/03/2018,240,W,120,46,99,46.5,15,34,44.1,13,18,72.2,11,33,44,26,9,4,8,20,6
148,PHI,BKN,04/03/2018,240,W,121,50,91,54.9,9,21,42.9,12,18,66.7,7,48,55,28,10,10,10,22,26
149,BKN,PHI,04/03/2018,240,L,95,34,81,42.0,17,42,40.5,10,23,43.5,3,33,36,20,5,6,18,15,-26
150,NOP,OKC,04/01/2018,240,L,104,38,83,45.8,11,32,34.4,17,23,73.9,7,37,44,28,13,3,21,20,-5
151,OKC,NOP,04/01/2018,240,W,109,41,95,43.2,9,31,29.0,18,25,72.0,14,37,51,24,13,4,18,22,5
152,PHI,CHA,04/01/2018,240,W,119,48,94,51.1,14,32,43.8,9,10,90.0,7,37,44,36,15,5,14,24,17
153,CHA,PHI,04/01/2018,240,L,102,33,82,40.2,9,30,30.0,27,34,79.4,9,31,40,17,8,7,16,13,-17
154,MIN,UTA,04/01/2018,240,L,97,38,90,42.2,8,24,33.3,13,14,92.9,7,25,32,19,10,1,14,17,-24
155,UTA,MIN,04/01/2018,240,W,121,46,76,60.5,11,28,39.3,18,25,72.0,6,39,45,29,8,7,17,19,24
156,DEN,MIL,04/01/2018,265,W,128,40,90,44.4,11,36,30.6,37,46,80.4,17,40,57,27,2,8,17,23,3
157,MIL,DEN,04/01/2018,265,L,125,45,100,45.0,12,33,36.4,23,27,85.2,11,34,45,27,9,3,9,37,-3
158,ATL,ORL,04/01/2018,240,W,94,41,85,48.2,11,36,30.6,1,1,100,5,47,52,33,0,3,16,15,6
159,ORL,ATL,04/01/2018,240,L,88,33,96,34.4,10,36,27.8,12,13,92.3,11,30,41,19,8,6,5,10,-6
160,MEM,POR,04/01/2018,240,L,98,40,88,45.5,9,21,42.9,9,12,75.0,9,33,42,20,7,5,17,19,-15
161,POR,MEM,04/01/2018,240,W,113,39,84,46.4,12,38,31.6,23,25,92.0,8,35,43,28,9,2,14,15,15
162,CLE,DAL,04/01/2018,240,W,98,35,85,41.2,11,26,42.3,17,23,73.9,10,40,50,21,7,1,11,12,11
163,DAL,CLE,04/01/2018,240,L,87,32,79,40.5,13,37,35.1,10,11,90.9,4,34,38,15,5,3,15,20,-11
164,LAC,IND,04/01/2018,240,L,104,42,82,51.2,9,25,36.0,11,14,78.6,12,24,36,24,6,6,13,19,-7
165,IND,LAC,04/01/2018,240,W,111,42,86,48.8,11,28,39.3,16,21,76.2,15,25,40,23,8,4,11,12,7
166,DET,BKN,04/01/2018,240,W,108,38,84,45.2,7,19,36.8,25,32,78.1,10,43,53,17,9,3,11,16,12
167,BKN,DET,04/01/2018,240,L,96,37,87,42.5,12,43,27.9,10,15,66.7,6,34,40,23,5,5,12,22,-12
168,CHI,WAS,04/01/2018,240,W,113,43,82,52.4,18,34,52.9,9,13,69.2,6,34,40,30,7,1,17,17,19
169,WAS,CHI,04/01/2018,240,L,94,37,81,45.7,8,30,26.7,12,12,100,6,31,37,27,5,4,17,12,-19
170,SAC,LAL,04/01/2018,240,W,84,35,92,38.0,7,24,29.2,7,14,50.0,13,34,47,17,9,5,10,20,1
171,LAL,SAC,04/01/2018,240,L,83,30,75,40.0,7,32,21.9,16,25,64.0,10,37,47,18,5,6,15,15,-1
172,SAS,HOU,04/01/2018,240,W,100,40,81,49.4,6,17,35.3,14,21,66.7,8,40,48,19,8,8,9,19,17
173,HOU,SAS,04/01/2018,240,L,83,26,77,33.8,7,31,22.6,24,29,82.8,8,34,42,12,3,3,10,19,-17
174,GSW,PHX,04/01/2018,240,W,117,48,89,53.9,13,28,46.4,8,9,88.9,7,38,45,31,10,7,15,14,10
175,PHX,GSW,04/01/2018,240,L,107,41,90,45.6,11,31,35.5,14,16,87.5,9,33,42,26,8,4,15,12,-10
176,CHA,WAS,03/31/2018,240,L,93,35,77,45.5,6,23,26.1,17,27,63.0,9,37,46,22,6,2,17,14,-14
177,WAS,CHA,03/31/2018,240,W,107,40,88,45.5,18,39,46.2,9,12,75.0,11,33,44,30,11,4,12,23,14
178,SAC,GSW,03/31/2018,240,L,96,36,87,41.4,8,28,28.6,16,19,84.2,11,36,47,27,5,6,16,23,-16
179,GSW,SAC,03/31/2018,240,W,112,41,83,49.4,9,26,34.6,21,28,75.0,6,36,42,28,9,6,11,18,16
180,BKN,MIA,03/31/2018,265,W,110,39,91,42.9,10,35,28.6,22,28,78.6,7,40,47,28,11,5,17,24,1
181,MIA,BKN,03/31/2018,265,L,109,43,95,45.3,7,17,41.2,16,21,76.2,10,41,51,19,6,6,18,22,-1
182,BOS,TOR,03/31/2018,240,W,110,40,88,45.5,7,17,41.2,23,27,85.2,8,33,41,19,6,3,6,23,11
183,TOR,BOS,03/31/2018,240,L,99,37,80,46.3,8,35,22.9,17,22,77.3,9,37,46,23,1,5,15,26,-11
184,NYK,DET,03/31/2018,240,L,109,43,91,47.3,13,29,44.8,10,12,83.3,9,31,40,31,4,1,14,18,-6
185,DET,NYK,03/31/2018,240,W,115,44,85,51.8,10,24,41.7,17,22,77.3,10,33,43,24,8,5,9,15,6
186,DEN,OKC,03/30/2018,265,W,126,49,94,52.1,10,30,33.3,18,21,85.7,12,46,58,27,4,5,15,24,1
187,OKC,DEN,03/30/2018,265,L,125,45,108,41.7,20,44,45.5,15,27,55.6,18,32,50,25,13,2,8,22,-1
188,ATL,PHI,03/30/2018,240,L,91,36,101,35.6,9,39,23.1,10,15,66.7,15,44,59,24,9,4,17,14,-10
189,PHI,ATL,03/30/2018,240,W,101,42,95,44.2,8,38,21.1,9,13,69.2,9,44,53,34,10,6,15,18,10
190,MIN,DAL,03/30/2018,240,W,93,35,83,42.2,8,25,32.0,15,17,88.2,6,38,44,14,10,6,10,13,1
191,DAL,MIN,03/30/2018,240,L,92,38,86,44.2,11,28,39.3,5,7,71.4,6,40,46,22,5,5,14,17,-1
192,MEM,UTA,03/30/2018,240,L,97,39,81,48.1,9,23,39.1,10,15,66.7,7,26,33,24,8,4,15,21,-10
193,UTA,MEM,03/30/2018,240,W,107,40,74,54.1,12,31,38.7,15,26,57.7,7,31,38,24,7,5,17,19,10
194,POR,LAC,03/30/2018,240,W,105,41,95,43.2,8,30,26.7,15,16,93.8,13,37,50,30,9,10,11,25,9
195,LAC,POR,03/30/2018,240,L,96,36,89,40.4,4,13,30.8,20,35,57.1,11,35,46,13,5,5,10,16,-9
196,HOU,PHX,03/30/2018,240,W,104,35,81,43.2,14,38,36.8,20,29,69.0,8,31,39,22,9,7,10,12,1
197,PHX,HOU,03/30/2018,240,L,103,41,84,48.8,12,32,37.5,9,13,69.2,8,38,46,23,8,5,18,21,-1
198,CLE,NOP,03/30/2018,240,W,107,43,90,47.8,10,24,41.7,11,15,73.3,9,36,45,22,6,2,10,14,5
199,NOP,CLE,03/30/2018,240,L,102,43,89,48.3,11,26,42.3,5,6,83.3,7,34,41,25,4,2,11,19,-5
200,ORL,CHI,03/30/2018,240,L,82,31,94,33.0,7,39,17.9,13,14,92.9,12,43,55,16,11,5,13,18,-8
201,CHI,ORL,03/30/2018,240,W,90,30,84,35.7,14,41,34.1,16,23,69.6,11,42,53,16,11,7,17,17,8
202,LAL,MIL,03/30/2018,265,L,122,48,94,51.1,8,27,29.6,18,25,72.0,15,41,56,33,5,3,19,23,-2
203,MIL,LAL,03/30/2018,265,W,124,45,94,47.9,11,29,37.9,23,28,82.1,8,31,39,24,14,6,13,25,2
204,SAC,IND,03/29/2018,240,L,103,42,78,53.8,13,31,41.9,6,9,66.7,6,26,32,27,3,2,18,24,-3
205,IND,SAC,03/29/2018,240,W,106,40,80,50.0,8,26,30.8,18,20,90.0,7,27,34,23,9,4,10,17,3
206,CHI,MIA,03/29/2018,240,L,92,33,90,36.7,6,26,23.1,20,26,76.9,14,36,50,19,10,5,18,19,-11
207,MIA,CHI,03/29/2018,240,W,103,37,82,45.1,7,27,25.9,22,24,91.7,7,37,44,20,7,7,17,23,11
208,DET,WAS,03/29/2018,240,W,103,41,84,48.8,6,21,28.6,15,20,75.0,10,34,44,26,9,3,18,14,11
209,WAS,DET,03/29/2018,240,L,92,37,89,41.6,6,32,18.8,12,15,80.0,12,31,43,28,9,6,15,19,-11
210,SAS,OKC,03/29/2018,240,W,103,34,81,42.0,13,31,41.9,22,30,73.3,14,34,48,22,13,6,18,18,4
