,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
44,ATL,MIA,04/11/2011,240,L,90,37,83,44.6,4,12,33.3,12,21,57.1,15,20,35,25,11,1,14,21,-8
45,MIA,ATL,04/11/2011,240,W,98,36,69,52.2,6,17,35.3,20,24,83.3,10,28,38,24,5,3,19,19,8
46,TOR,MIL,04/11/2011,240,L,86,30,81,37.0,3,12,25.0,23,31,74.2,18,32,50,16,8,2,20,21,-7
47,MIL,TOR,04/11/2011,240,W,93,32,76,42.1,3,17,17.6,26,30,86.7,11,34,45,20,10,6,16,20,7
48,CLE,DET,04/11/2011,240,W,110,39,84,46.4,6,19,31.6,26,34,76.5,9,25,34,28,9,3,6,25,9
49,DET,CLE,04/11/2011,240,L,101,38,74,51.4,4,9,44.4,21,28,75.0,12,33,45,22,3,7,16,27,-9
50,HOU,DAL,04/11/2011,265,L,91,35,96,36.5,8,27,29.6,13,16,81.3,17,35,52,24,11,1,17,19,-7
51,DAL,HOU,04/11/2011,265,W,98,38,83,45.8,4,17,23.5,18,20,90.0,6,43,49,21,9,5,20,20,7
52,CHA,NJN,04/11/2011,240,W,105,45,79,57.0,4,13,30.8,11,16,68.8,9,21,30,27,3,5,8,15,2
53,NJN,CHA,04/11/2011,240,L,103,43,79,54.4,4,10,40.0,13,14,92.9,7,22,29,23,5,2,7,18,-2
54,PHX,MIN,04/11/2011,265,W,135,50,92,54.3,18,29,62.1,17,23,73.9,7,28,35,40,10,4,15,20,8
55,MIN,PHX,04/11/2011,265,L,127,52,95,54.7,7,16,43.8,16,20,80.0,13,32,45,21,7,3,17,16,-8
56,PHI,ORL,04/11/2011,240,L,85,35,82,42.7,5,17,29.4,10,11,90.9,8,23,31,22,11,3,11,14,-10
57,ORL,PHI,04/11/2011,240,W,95,35,80,43.8,11,25,44.0,14,21,66.7,19,37,56,24,9,5,18,13,10
58,DET,CHA,04/10/2011,240,W,112,45,81,55.6,8,19,42.1,14,19,73.7,11,28,39,32,9,4,15,19,11
59,CHA,DET,04/10/2011,240,L,101,42,78,53.8,8,18,44.4,9,20,45.0,8,21,29,29,4,5,13,16,-11
60,MEM,NOH,04/10/2011,240,W,111,41,68,60.3,5,12,41.7,24,33,72.7,6,35,41,26,10,5,15,21,22
61,NOH,MEM,04/10/2011,240,L,89,33,80,41.3,8,17,47.1,15,25,60.0,11,23,34,24,9,4,14,25,-22
62,NJN,TOR,04/10/2011,240,L,92,34,88,38.6,2,13,15.4,22,27,81.5,16,15,31,16,11,8,10,20,-7
63,TOR,NJN,04/10/2011,240,W,99,39,76,51.3,1,6,16.7,20,28,71.4,15,30,45,20,8,3,20,22,7
64,DAL,PHX,04/10/2011,240,W,115,45,89,50.6,11,27,40.7,14,18,77.8,18,33,51,29,7,4,14,23,25
65,PHX,DAL,04/10/2011,240,L,90,35,82,42.7,2,20,10.0,18,33,54.5,14,23,37,19,5,1,14,18,-25
66,NYK,IND,04/10/2011,240,W,110,31,80,38.8,12,38,31.6,36,43,83.7,7,35,42,18,10,9,12,26,1
67,IND,NYK,04/10/2011,240,L,109,39,88,44.3,5,14,35.7,26,33,78.8,12,36,48,20,4,4,14,25,-1
68,BOS,MIA,04/10/2011,240,L,77,29,64,45.3,6,13,46.2,13,16,81.3,3,23,26,16,9,2,19,18,-23
69,MIA,BOS,04/10/2011,240,W,100,38,75,50.7,6,18,33.3,18,26,69.2,15,27,42,24,9,4,18,17,23
70,CHI,ORL,04/10/2011,240,W,102,36,60,60.0,7,13,53.8,23,26,88.5,5,32,37,25,8,4,21,17,3
71,ORL,CHI,04/10/2011,240,L,99,35,81,43.2,12,24,50.0,17,21,81.0,16,17,33,22,11,4,13,19,-3
72,OKC,LAL,04/10/2011,240,W,120,40,72,55.6,8,17,47.1,32,35,91.4,5,33,38,19,7,6,13,22,14
73,LAL,OKC,04/10/2011,240,L,106,38,81,46.9,7,15,46.7,23,28,82.1,10,24,34,23,10,5,10,23,-14
74,GSW,SAC,04/10/2011,240,L,103,42,101,41.6,6,22,27.3,13,18,72.2,19,24,43,27,13,7,10,22,-1
75,SAC,GSW,04/10/2011,240,W,104,37,82,45.1,6,18,33.3,24,30,80.0,15,37,52,23,7,2,23,19,1
76,WAS,ATL,04/09/2011,240,W,115,46,86,53.5,2,5,40.0,21,29,72.4,15,33,48,20,11,7,10,16,32
77,ATL,WAS,04/09/2011,240,L,83,33,76,43.4,5,9,55.6,12,14,85.7,7,26,33,20,5,7,23,20,-32
78,DEN,MIN,04/09/2011,240,W,130,46,88,52.3,19,38,50.0,19,34,55.9,12,37,49,35,8,1,13,19,24
79,MIN,DEN,04/09/2011,240,L,106,39,85,45.9,11,32,34.4,17,20,85.0,7,31,38,22,5,6,15,24,-24
80,MIL,CLE,04/09/2011,240,W,108,41,81,50.6,10,23,43.5,16,20,80.0,6,29,35,31,4,6,11,18,7
81,CLE,MIL,04/09/2011,240,L,101,37,77,48.1,7,17,41.2,20,24,83.3,8,30,38,19,6,6,15,18,-7
82,LAC,HOU,04/09/2011,240,L,78,33,95,34.7,7,18,38.9,5,10,50.0,17,28,45,18,9,5,10,16,-21
83,HOU,LAC,04/09/2011,240,W,99,38,81,46.9,10,24,41.7,13,18,72.2,16,42,58,29,5,11,16,17,21
84,SAS,UTA,04/09/2011,240,W,111,41,71,57.7,8,20,40.0,21,31,67.7,9,24,33,29,3,5,12,21,9
85,UTA,SAS,04/09/2011,240,L,102,43,80,53.8,4,12,33.3,12,18,66.7,10,23,33,27,7,3,14,23,-9
86,OKC,DEN,04/08/2011,240,W,104,38,82,46.3,7,19,36.8,21,29,72.4,19,27,46,23,11,4,14,24,15
87,DEN,OKC,04/08/2011,240,L,89,31,77,40.3,5,18,27.8,22,30,73.3,17,23,40,15,6,3,19,19,-15
88,SAC,MEM,04/08/2011,240,L,96,40,95,42.1,3,18,16.7,13,18,72.2,16,33,49,18,4,4,17,26,-5
89,MEM,SAC,04/08/2011,240,W,101,38,84,45.2,1,8,12.5,24,35,68.6,11,31,42,21,8,11,9,17,5
90,NOH,PHX,04/08/2011,240,W,109,45,81,55.6,8,15,53.3,11,18,61.1,7,30,37,31,10,5,12,18,12
91,PHX,NOH,04/08/2011,240,L,97,36,72,50.0,6,16,37.5,19,24,79.2,8,28,36,19,7,3,15,17,-12
92,LAC,DAL,04/08/2011,240,L,96,38,76,50.0,6,18,33.3,14,20,70.0,9,27,36,22,12,6,22,23,-11
93,DAL,LAC,04/08/2011,240,W,107,43,85,50.6,4,15,26.7,17,28,60.7,15,27,42,25,13,4,18,19,11
94,ATL,IND,04/08/2011,240,L,102,36,76,47.4,5,13,38.5,25,36,69.4,9,27,36,11,6,4,13,21,-12
95,IND,ATL,04/08/2011,240,W,114,42,86,48.8,4,13,30.8,26,33,78.8,15,34,49,23,9,2,11,23,12
96,LAL,POR,04/08/2011,240,L,86,34,86,39.5,11,25,44.0,7,14,50.0,21,31,52,14,6,4,17,21,-7
97,POR,LAL,04/08/2011,240,W,93,35,77,45.5,6,21,28.6,17,20,85.0,7,34,41,28,8,5,9,18,7
98,MIL,DET,04/08/2011,240,L,100,41,89,46.1,3,18,16.7,15,17,88.2,10,22,32,18,8,3,9,23,-10
99,DET,MIL,04/08/2011,240,W,110,40,80,50.0,2,11,18.2,28,31,90.3,15,34,49,21,3,4,14,14,10
100,CHA,MIA,04/08/2011,240,L,103,41,86,47.7,5,16,31.3,16,21,76.2,11,22,33,17,10,4,11,25,-9
101,MIA,CHA,04/08/2011,240,W,112,39,69,56.5,3,9,33.3,31,35,88.6,5,29,34,26,7,4,16,20,9
102,CLE,CHI,04/08/2011,240,L,82,36,82,43.9,2,15,13.3,8,11,72.7,9,30,39,14,7,3,16,19,-11
103,CHI,CLE,04/08/2011,240,W,93,39,80,48.8,4,16,25.0,11,15,73.3,7,34,41,30,10,8,15,15,11
104,BOS,WAS,04/08/2011,240,W,104,36,71,50.7,1,12,8.3,31,35,88.6,8,30,38,25,12,6,17,17,16
105,WAS,BOS,04/08/2011,240,L,88,35,77,45.5,1,7,14.3,17,26,65.4,13,25,38,14,10,3,21,25,-16
106,NJN,NYK,04/08/2011,240,L,93,39,82,47.6,6,19,31.6,9,15,60.0,6,32,38,22,8,5,17,19,-23
107,NYK,NJN,04/08/2011,240,W,116,43,87,49.4,15,36,41.7,15,19,78.9,11,37,48,27,10,4,16,18,23
108,PHI,TOR,04/08/2011,240,W,98,36,75,48.0,3,11,27.3,23,31,74.2,5,25,30,20,9,5,11,18,5
109,TOR,PHI,04/08/2011,240,L,93,34,73,46.6,5,14,35.7,20,23,87.0,9,32,41,22,8,5,20,25,-5
110,UTA,POR,04/07/2011,240,L,87,31,74,41.9,6,20,30.0,19,22,86.4,14,27,41,19,4,6,13,19,-11
111,POR,UTA,04/07/2011,240,W,98,36,79,45.6,8,18,44.4,18,19,94.7,13,28,41,24,6,3,10,19,11
112,BOS,CHI,04/07/2011,240,L,81,28,73,38.4,2,10,20.0,23,26,88.5,8,27,35,14,3,3,12,12,-16
113,CHI,BOS,04/07/2011,240,W,97,37,78,47.4,9,22,40.9,14,15,93.3,9,35,44,21,9,5,12,21,16
114,CHA,ORL,04/06/2011,265,L,102,39,84,46.4,6,11,54.5,18,20,90.0,9,24,33,27,7,2,13,15,-9
115,ORL,CHA,04/06/2011,265,W,111,41,76,53.9,14,35,40.0,15,18,83.3,6,29,35,20,6,10,16,22,9
116,LAC,OKC,04/06/2011,240,L,108,42,83,50.6,6,13,46.2,18,26,69.2,13,31,44,24,7,8,15,19,-4
117,OKC,LAC,04/06/2011,240,W,112,41,95,43.2,5,19,26.3,25,29,86.2,19,29,48,23,8,5,12,23,4
118,TOR,CLE,04/06/2011,240,L,96,35,80,43.8,5,17,29.4,21,32,65.6,11,30,41,21,4,4,12,30,-8
119,CLE,TOR,04/06/2011,240,W,104,36,79,45.6,5,15,33.3,27,39,69.2,11,28,39,22,7,6,8,25,8
120,MIN,PHX,04/06/2011,240,L,98,38,87,43.7,6,13,46.2,16,18,88.9,9,29,38,20,11,3,14,16,-10
121,PHX,MIN,04/06/2011,240,W,108,44,84,52.4,5,23,21.7,15,18,83.3,7,37,44,26,9,3,15,14,10
122,NOH,HOU,04/06/2011,240,W,101,37,81,45.7,5,10,50.0,22,26,84.6,11,27,38,20,13,2,11,19,8
123,HOU,NOH,04/06/2011,240,L,93,36,78,46.2,9,24,37.5,12,13,92.3,8,30,38,26,3,0,18,25,-8
124,DAL,DEN,04/06/2011,240,L,96,39,80,48.8,5,22,22.7,13,20,65.0,15,30,45,20,9,9,17,18,-8
125,DEN,DAL,04/06/2011,240,W,104,41,86,47.7,8,23,34.8,14,18,77.8,12,28,40,23,9,4,14,17,8
126,WAS,IND,04/06/2011,240,L,112,40,87,46.0,5,10,50.0,27,36,75.0,13,26,39,10,9,4,17,22,-24
127,IND,WAS,04/06/2011,240,W,136,50,84,59.5,13,24,54.2,23,29,79.3,6,32,38,32,10,7,19,23,24
128,DET,NJN,04/06/2011,240,W,116,43,78,55.1,1,7,14.3,29,32,90.6,12,30,42,28,6,5,14,24,7
129,NJN,DET,04/06/2011,240,L,109,40,82,48.8,8,19,42.1,21,28,75.0,9,21,30,28,7,5,10,24,-7
130,MIA,MIL,04/06/2011,240,L,85,30,74,40.5,8,23,34.8,17,21,81.0,12,31,43,14,6,6,16,15,-5
131,MIL,MIA,04/06/2011,240,W,90,34,76,44.7,7,20,35.0,15,15,100,6,32,38,16,11,4,11,16,5
132,SAS,SAC,04/06/2011,240,W,124,46,76,60.5,12,19,63.2,20,25,80.0,7,40,47,26,7,6,12,15,32
133,SAC,SAS,04/06/2011,240,L,92,37,93,39.8,7,20,35.0,11,15,73.3,14,24,38,21,4,4,9,17,-32
134,GSW,LAL,04/06/2011,240,W,95,36,93,38.7,7,25,28.0,16,19,84.2,18,32,50,23,10,2,11,18,8
135,LAL,GSW,04/06/2011,240,L,87,33,77,42.9,5,19,26.3,16,27,59.3,12,35,47,17,9,1,17,16,-8
136,NYK,PHI,04/06/2011,240,W,97,36,87,41.4,11,31,35.5,14,19,73.7,15,33,48,21,3,9,9,19,5
137,PHI,NYK,04/06/2011,240,L,92,38,92,41.3,2,18,11.1,14,22,63.6,17,32,49,20,2,5,9,15,-5
138,MEM,LAC,04/05/2011,240,L,81,34,86,39.5,1,9,11.1,12,18,66.7,14,33,47,11,14,7,14,19,-1
139,LAC,MEM,04/05/2011,240,W,82,32,78,41.0,4,14,28.6,14,22,63.6,10,36,46,14,8,3,20,19,1
140,DET,WAS,04/05/2011,240,L,105,43,98,43.9,5,17,29.4,14,20,70.0,20,27,47,18,10,3,18,22,-2
141,WAS,DET,04/05/2011,240,W,107,38,77,49.4,3,10,30.0,28,35,80.0,10,30,40,21,12,11,19,17,2
142,DEN,OKC,04/05/2011,240,L,94,36,82,43.9,5,12,41.7,17,26,65.4,5,36,41,17,3,6,12,26,-7
143,OKC,DEN,04/05/2011,240,W,101,35,79,44.3,4,18,22.2,27,35,77.1,8,42,50,16,7,5,12,26,7
144,ATL,SAS,04/05/2011,240,L,90,35,72,48.6,3,13,23.1,17,20,85.0,3,22,25,17,7,2,11,23,-7
145,SAS,ATL,04/05/2011,240,W,97,37,74,50.0,1,8,12.5,22,26,84.6,9,30,39,14,7,2,13,16,7
146,GSW,POR,04/05/2011,240,W,108,41,82,50.0,7,16,43.8,19,22,86.4,14,33,47,16,8,5,11,19,21
147,POR,GSW,04/05/2011,240,L,87,34,83,41.0,3,21,14.3,16,18,88.9,15,25,40,19,6,4,9,16,-21
148,SAC,HOU,04/05/2011,240,W,104,44,83,53.0,1,11,9.1,15,18,83.3,6,40,46,18,8,5,17,18,3
149,HOU,SAC,04/05/2011,240,L,101,40,94,42.6,7,25,28.0,14,21,66.7,13,30,43,24,8,7,14,15,-3
150,CHA,CLE,04/05/2011,240,L,89,32,82,39.0,4,15,26.7,21,27,77.8,9,30,39,22,12,4,11,15,-10
151,CLE,CHA,04/05/2011,240,W,99,37,82,45.1,8,24,33.3,17,20,85.0,10,33,43,24,7,2,15,21,10
152,ORL,MIL,04/05/2011,240,W,78,26,67,38.8,2,21,9.5,24,36,66.7,11,38,49,12,13,5,21,15,6
153,MIL,ORL,04/05/2011,240,L,72,27,75,36.0,6,20,30.0,12,17,70.6,4,29,33,14,9,2,18,27,-6
154,BOS,PHI,04/05/2011,240,W,99,40,76,52.6,4,10,40.0,15,19,78.9,9,28,37,29,6,8,15,16,17
155,PHI,BOS,04/05/2011,240,L,82,33,84,39.3,4,10,40.0,12,17,70.6,14,22,36,17,9,3,11,15,-17
156,NJN,MIN,04/05/2011,240,W,107,42,89,47.2,9,20,45.0,14,20,70.0,12,25,37,31,11,3,10,20,2
157,MIN,NJN,04/05/2011,240,L,105,39,79,49.4,8,15,53.3,19,27,70.4,11,35,46,23,3,5,18,19,-2
158,TOR,NYK,04/05/2011,240,L,118,45,92,48.9,3,7,42.9,25,33,75.8,18,28,46,11,6,2,12,24,-13
159,NYK,TOR,04/05/2011,240,W,131,45,78,57.7,15,27,55.6,26,34,76.5,7,27,34,31,10,5,14,20,13
160,CHI,PHX,04/05/2011,240,W,97,36,78,46.2,8,19,42.1,17,24,70.8,9,32,41,28,9,4,14,15,3
161,PHX,CHI,04/05/2011,240,L,94,38,88,43.2,8,23,34.8,10,12,83.3,12,31,43,27,9,7,15,20,-3
162,LAL,UTA,04/05/2011,240,L,85,31,82,37.8,4,20,20.0,19,25,76.0,14,35,49,19,6,13,19,22,-1
163,UTA,LAL,04/05/2011,240,W,86,34,85,40.0,5,13,38.5,13,23,56.5,16,36,52,20,13,10,17,21,1
164,UTA,SAC,04/03/2011,240,L,97,38,81,46.9,6,13,46.2,15,20,75.0,11,22,33,25,8,5,14,17,-9
165,SAC,UTA,04/03/2011,240,W,106,41,79,51.9,6,15,40.0,18,22,81.8,8,31,39,29,9,6,14,18,9
166,SAS,PHX,04/03/2011,240,W,114,43,89,48.3,15,29,51.7,13,18,72.2,16,35,51,28,7,4,16,17,17
167,PHX,SAS,04/03/2011,240,L,97,40,85,47.1,5,14,35.7,12,14,85.7,7,30,37,17,10,7,15,17,-17
168,TOR,ORL,04/03/2011,240,W,102,40,79,50.6,5,10,50.0,17,22,77.3,15,33,48,24,5,3,11,21,4
169,ORL,TOR,04/03/2011,240,L,98,37,75,49.3,9,21,42.9,15,27,55.6,7,23,30,15,6,2,9,16,-4
170,CHA,WAS,04/03/2011,240,L,91,34,79,43.0,4,8,50.0,19,21,90.5,7,32,39,26,6,7,15,22,-6
171,WAS,CHA,04/03/2011,240,W,97,39,88,44.3,2,10,20.0,17,25,68.0,16,34,50,16,9,7,13,20,6
172,NOH,IND,04/03/2011,240,W,108,42,82,51.2,5,15,33.3,19,24,79.2,16,32,48,20,5,1,13,21,12
173,IND,NOH,04/03/2011,240,L,96,37,81,45.7,9,26,34.6,13,19,68.4,11,22,33,21,8,6,12,23,-12
174,DAL,POR,04/03/2011,240,L,96,34,70,48.6,9,24,37.5,19,26,73.1,5,28,33,21,5,2,13,21,-8
175,POR,DAL,04/03/2011,240,W,104,39,73,53.4,5,15,33.3,21,25,84.0,4,28,32,20,10,0,11,20,8
176,HOU,ATL,04/03/2011,240,W,114,43,75,57.3,3,15,20.0,25,29,86.2,7,28,35,24,5,0,14,16,5
177,ATL,HOU,04/03/2011,240,L,109,43,81,53.1,5,15,33.3,18,20,90.0,7,23,30,24,5,2,11,24,-5
178,BOS,DET,04/03/2011,240,W,101,41,64,64.1,7,11,63.6,12,17,70.6,4,33,37,30,7,3,21,12,11
179,DET,BOS,04/03/2011,240,L,90,34,80,42.5,8,21,38.1,14,17,82.4,8,18,26,17,16,0,9,13,-11
180,MIA,NJN,04/03/2011,240,W,108,42,75,56.0,5,15,33.3,19,32,59.4,8,42,50,22,5,4,15,23,14
181,NJN,MIA,04/03/2011,240,L,94,34,85,40.0,8,28,28.6,18,25,72.0,6,24,30,22,9,0,9,25,-14
182,CLE,NYK,04/03/2011,240,L,107,42,79,53.2,9,22,40.9,14,24,58.3,8,30,38,21,6,3,22,24,-16
183,NYK,CLE,04/03/2011,240,W,123,41,85,48.2,10,24,41.7,31,33,93.9,10,26,36,23,13,5,10,19,16
184,LAL,DEN,04/03/2011,240,L,90,36,84,42.9,4,18,22.2,14,20,70.0,12,33,45,20,9,6,20,24,-5
185,DEN,LAL,04/03/2011,240,W,95,36,82,43.9,7,17,41.2,16,28,57.1,11,33,44,24,13,3,17,23,5
186,MIN,MEM,04/02/2011,240,L,89,35,72,48.6,6,19,31.6,13,16,81.3,7,27,34,19,8,8,26,23,-17
187,MEM,MIN,04/02/2011,240,W,106,46,90,51.1,5,12,41.7,9,13,69.2,17,27,44,23,17,3,18,19,17
188,MIL,PHI,04/02/2011,265,W,93,36,74,48.6,3,9,33.3,18,24,75.0,5,40,45,18,6,4,19,17,6
189,PHI,MIL,04/02/2011,265,L,87,35,87,40.2,4,14,28.6,13,18,72.2,10,31,41,24,10,3,14,17,-6
190,LAC,OKC,04/02/2011,240,W,98,33,74,44.6,5,13,38.5,27,38,71.1,13,34,47,17,6,3,17,19,6
191,OKC,LAC,04/02/2011,240,L,92,34,82,41.5,4,14,28.6,20,24,83.3,16,29,45,18,11,7,16,29,-6
192,CHI,TOR,04/02/2011,240,W,113,41,85,48.2,5,13,38.5,26,28,92.9,15,28,43,24,5,4,11,19,7
193,TOR,CHI,04/02/2011,240,L,106,41,81,50.6,3,7,42.9,21,24,87.5,10,23,33,20,3,6,8,18,-7
194,DAL,GSW,04/02/2011,240,L,92,37,90,41.1,5,25,20.0,13,20,65.0,11,32,43,25,5,4,14,21,-7
195,GSW,DAL,04/02/2011,240,W,99,35,78,44.9,7,21,33.3,22,24,91.7,7,36,43,22,4,6,14,21,7
196,CLE,WAS,04/01/2011,240,L,107,38,82,46.3,5,22,22.7,26,32,81.3,12,26,38,22,6,5,9,24,-8
197,WAS,CLE,04/01/2011,240,W,115,46,94,48.9,4,8,50.0,19,32,59.4,27,29,56,18,5,7,12,22,8
198,MEM,NOH,04/01/2011,240,W,93,37,73,50.7,5,8,62.5,14,19,73.7,12,28,40,26,6,4,17,17,12
199,NOH,MEM,04/01/2011,240,L,81,31,69,44.9,4,13,30.8,15,18,83.3,8,18,26,24,10,5,14,21,-12
200,MIA,MIN,04/01/2011,240,W,111,42,77,54.5,4,13,30.8,23,30,76.7,9,37,46,26,8,3,18,20,19
201,MIN,MIA,04/01/2011,240,L,92,34,81,42.0,10,23,43.5,14,19,73.7,7,24,31,16,7,3,15,24,-19
202,DEN,SAC,04/01/2011,240,W,99,39,80,48.8,4,14,28.6,17,22,77.3,7,38,45,23,9,5,18,24,9
203,SAC,DEN,04/01/2011,240,L,90,33,83,39.8,2,21,9.5,22,34,64.7,12,29,41,19,12,4,16,17,-9
204,BOS,ATL,04/01/2011,240,L,83,33,74,44.6,6,12,50.0,11,20,55.0,3,35,38,22,5,5,6,19,-5
205,ATL,BOS,04/01/2011,240,W,88,29,79,36.7,4,16,25.0,26,30,86.7,14,38,52,14,2,1,10,14,5
206,MIL,IND,04/01/2011,240,L,88,34,80,42.5,6,22,27.3,14,21,66.7,9,30,39,14,7,4,10,17,-1
207,IND,MIL,04/01/2011,240,W,89,36,78,46.2,3,11,27.3,14,19,73.7,13,34,47,16,2,6,13,18,1
208,LAL,UTA,04/01/2011,240,W,96,34,71,47.9,7,18,38.9,21,30,70.0,6,33,39,18,2,5,10,15,11
209,UTA,LAL,04/01/2011,240,L,85,34,82,41.5,2,10,20.0,15,18,83.3,15,29,44,15,5,6,14,22,-11
210,POR,OKC,04/01/2011,240,W,98,34,79,43.0,5,17,29.4,25,27,92.6,12,23,35,24,6,1,5,16,7
