,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
585,MIL,CHI,03/07/2016,240,L,90,36,91,39.6,7,18,38.9,11,17,64.7,18,30,48,24,7,5,12,19,-10
586,ORL,GSW,03/07/2016,240,L,113,40,90,44.4,5,21,23.8,28,34,82.4,9,33,42,24,14,3,15,21,-6
587,GSW,ORL,03/07/2016,240,W,119,42,84,50.0,16,35,45.7,19,27,70.4,10,40,50,27,13,7,24,26,6
588,MEM,PHX,03/06/2016,240,L,100,32,80,40.0,10,22,45.5,26,33,78.8,12,26,38,17,6,3,10,27,-9
589,PHX,MEM,03/06/2016,240,W,109,37,71,52.1,12,28,42.9,23,30,76.7,10,37,47,24,3,3,16,23,9
590,HOU,TOR,03/06/2016,240,W,113,38,78,48.7,13,29,44.8,24,37,64.9,8,29,37,27,9,4,11,21,6
591,TOR,HOU,03/06/2016,240,L,107,37,77,48.1,12,33,36.4,21,27,77.8,7,35,42,27,8,6,16,24,-6
592,DEN,DAL,03/06/2016,265,W,116,44,107,41.1,9,26,34.6,19,25,76.0,17,41,58,25,8,5,11,25,2
593,DAL,DEN,03/06/2016,265,L,114,41,93,44.1,16,41,39.0,16,20,80.0,8,38,46,29,5,8,12,19,-2
594,MIL,OKC,03/06/2016,240,L,96,34,90,37.8,3,19,15.8,25,30,83.3,14,29,43,22,17,6,10,24,-8
595,OKC,MIL,03/06/2016,240,W,104,32,76,42.1,7,25,28.0,33,43,76.7,14,41,55,27,5,8,22,23,8
596,POR,DET,03/06/2016,240,L,103,35,78,44.9,11,31,35.5,22,23,95.7,3,28,31,18,8,0,13,23,-20
597,DET,POR,03/06/2016,240,W,123,44,84,52.4,12,22,54.5,23,28,82.1,10,35,45,22,7,1,12,23,20
598,PHI,MIA,03/06/2016,240,L,98,37,85,43.5,11,31,35.5,13,22,59.1,12,28,40,20,5,7,11,21,-5
599,MIA,PHI,03/06/2016,240,W,103,36,81,44.4,8,14,57.1,23,30,76.7,13,38,51,16,7,10,13,18,5
600,GSW,LAL,03/06/2016,240,L,95,37,92,40.2,4,30,13.3,17,21,81.0,17,32,49,32,5,3,20,20,-17
601,LAL,GSW,03/06/2016,240,W,112,41,87,47.1,9,25,36.0,21,22,95.5,9,32,41,23,12,6,13,24,17
602,UTA,NOP,03/05/2016,240,W,106,37,78,47.4,6,20,30.0,26,27,96.3,10,43,53,23,4,10,15,17,12
603,NOP,UTA,03/05/2016,240,L,94,38,92,41.3,9,19,47.4,9,11,81.8,6,26,32,25,6,5,8,27,-12
604,WAS,IND,03/05/2016,240,L,99,39,89,43.8,6,15,40.0,15,24,62.5,14,32,46,25,7,4,17,21,-1
605,IND,WAS,03/05/2016,240,W,100,37,83,44.6,7,21,33.3,19,20,95.0,10,32,42,14,8,4,12,28,1
606,BKN,MIN,03/05/2016,240,L,118,45,92,48.9,9,26,34.6,19,26,73.1,17,20,37,19,7,4,16,21,-14
607,MIN,BKN,03/05/2016,240,W,132,52,76,68.4,10,18,55.6,18,22,81.8,4,26,30,36,8,8,12,26,14
608,BOS,CLE,03/05/2016,240,L,103,37,80,46.3,10,23,43.5,19,27,70.4,10,27,37,17,8,1,14,22,-17
609,CLE,BOS,03/05/2016,240,W,120,42,82,51.2,10,30,33.3,26,34,76.5,15,32,47,27,8,4,15,21,17
610,LAC,ATL,03/05/2016,240,L,97,34,79,43.0,12,32,37.5,17,28,60.7,6,35,41,22,10,10,19,20,-10
611,ATL,LAC,03/05/2016,240,W,107,40,89,44.9,10,27,37.0,17,20,85.0,10,43,53,26,9,3,18,26,10
612,DET,NYK,03/05/2016,240,L,89,36,92,39.1,6,26,23.1,11,15,73.3,14,28,42,13,6,1,9,21,-13
613,NYK,DET,03/05/2016,240,W,102,42,79,53.2,4,16,25.0,14,18,77.8,8,39,47,19,4,5,11,14,13
614,CHI,HOU,03/05/2016,240,W,108,36,79,45.6,9,21,42.9,27,34,79.4,12,41,53,28,8,4,26,21,8
615,HOU,CHI,03/05/2016,240,L,100,35,87,40.2,9,35,25.7,21,30,70.0,11,29,40,22,17,3,19,27,-8
616,SAS,SAC,03/05/2016,240,W,104,40,81,49.4,8,23,34.8,16,19,84.2,11,35,46,31,6,5,22,21,10
617,SAC,SAS,03/05/2016,240,L,94,37,81,45.7,6,16,37.5,14,21,66.7,7,26,33,21,13,4,21,19,-10
618,MEM,UTA,03/04/2016,240,W,94,37,81,45.7,4,18,22.2,16,19,84.2,9,33,42,14,8,5,11,22,6
619,UTA,MEM,03/04/2016,240,L,88,32,75,42.7,5,19,26.3,19,29,65.5,12,33,45,21,6,5,17,18,-6
620,TOR,POR,03/04/2016,240,W,117,34,67,50.7,6,12,50.0,43,54,79.6,9,29,38,12,5,4,13,30,2
621,POR,TOR,03/04/2016,240,L,115,39,83,47.0,11,27,40.7,26,35,74.3,10,26,36,14,5,3,12,35,-2
622,IND,CHA,03/04/2016,240,L,101,37,90,41.1,9,28,32.1,18,21,85.7,12,34,46,23,10,4,10,24,-7
623,CHA,IND,03/04/2016,240,W,108,38,79,48.1,13,31,41.9,19,23,82.6,7,34,41,20,4,9,11,19,7
624,BKN,DEN,03/04/2016,265,W,121,46,91,50.5,13,22,59.1,16,21,76.2,8,26,34,32,5,4,14,21,1
625,DEN,BKN,03/04/2016,265,L,120,46,96,47.9,6,26,23.1,22,25,88.0,17,33,50,28,8,6,15,20,-1
626,MIL,MIN,03/04/2016,240,W,116,43,83,51.8,14,24,58.3,16,20,80.0,9,28,37,24,13,6,20,19,15
627,MIN,MIL,03/04/2016,240,L,101,42,87,48.3,7,22,31.8,10,14,71.4,15,28,43,25,9,5,26,22,-15
628,CLE,WAS,03/04/2016,240,W,108,42,90,46.7,12,27,44.4,12,16,75.0,8,39,47,24,9,5,9,19,25
629,WAS,CLE,03/04/2016,240,L,83,32,81,39.5,3,20,15.0,16,24,66.7,10,37,47,14,2,5,16,19,-25
630,PHX,ORL,03/04/2016,240,W,102,35,78,44.9,5,14,35.7,27,39,69.2,8,49,57,18,8,5,19,16,18
631,ORL,PHX,03/04/2016,240,L,84,35,101,34.7,7,27,25.9,7,14,50.0,15,35,50,20,12,3,14,31,-18
632,BOS,NYK,03/04/2016,240,W,105,41,90,45.6,4,20,20.0,19,25,76.0,13,38,51,20,8,2,9,14,1
633,NYK,BOS,03/04/2016,240,L,104,42,92,45.7,9,23,39.1,11,14,78.6,10,35,45,22,4,3,10,18,-1
634,ATL,LAL,03/04/2016,240,W,106,37,68,54.4,13,28,46.4,19,26,73.1,3,36,39,31,6,8,10,18,29
635,LAL,ATL,03/04/2016,240,L,77,29,85,34.1,5,27,18.5,14,20,70.0,17,29,46,19,5,1,11,16,-29
636,MIA,PHI,03/04/2016,240,W,112,39,88,44.3,5,16,31.3,29,36,80.6,16,39,55,24,7,5,17,19,10
637,PHI,MIA,03/04/2016,240,L,102,36,95,37.9,9,31,29.0,21,27,77.8,15,29,44,21,12,5,8,27,-10
638,NOP,SAS,03/03/2016,240,L,86,35,89,39.3,8,24,33.3,8,8,100,7,34,41,23,6,4,11,13,-8
639,SAS,NOP,03/03/2016,240,W,94,36,81,44.4,8,21,38.1,14,15,93.3,5,44,49,27,8,10,13,11,8
640,SAC,DAL,03/03/2016,240,W,104,42,80,52.5,7,25,28.0,13,24,54.2,9,34,43,23,8,4,13,14,3
641,DAL,SAC,03/03/2016,240,L,101,45,94,47.9,7,29,24.1,4,6,66.7,13,34,47,25,5,3,15,25,-3
642,MIA,PHX,03/03/2016,240,W,108,40,83,48.2,9,17,52.9,19,25,76.0,7,41,48,25,5,8,13,25,16
643,PHX,MIA,03/03/2016,240,L,92,33,82,40.2,5,22,22.7,21,27,77.8,6,32,38,12,7,2,12,24,-16
644,OKC,GSW,03/03/2016,240,L,106,40,86,46.5,4,20,20.0,22,27,81.5,11,35,46,22,3,4,14,18,-15
645,GSW,OKC,03/03/2016,240,W,121,47,87,54.0,11,34,32.4,16,21,76.2,4,36,40,33,11,3,9,20,15
646,SAC,MEM,03/02/2016,240,L,98,39,82,47.6,9,26,34.6,11,20,55.0,16,28,44,31,7,3,25,29,-6
647,MEM,SAC,03/02/2016,240,W,104,35,79,44.3,5,18,27.8,29,33,87.9,14,23,37,20,13,4,20,23,6
648,TOR,UTA,03/02/2016,240,W,104,40,80,50.0,6,22,27.3,18,21,85.7,10,35,45,12,7,5,10,18,10
649,UTA,TOR,03/02/2016,240,L,94,37,83,44.6,10,26,38.5,10,16,62.5,10,23,33,21,6,6,9,21,-10
650,MIN,WAS,03/02/2016,240,L,98,32,75,42.7,5,14,35.7,29,34,85.3,9,36,45,17,8,2,19,20,-6
651,WAS,MIN,03/02/2016,240,W,104,42,84,50.0,11,29,37.9,9,13,69.2,5,31,36,25,8,3,17,22,6
652,LAL,DEN,03/02/2016,240,L,107,35,79,44.3,11,31,35.5,26,32,81.3,6,25,31,19,7,4,9,25,-10
653,DEN,LAL,03/02/2016,240,W,117,38,78,48.7,12,23,52.2,29,38,76.3,7,35,42,22,3,6,11,20,10
654,IND,MIL,03/02/2016,240,W,104,38,80,47.5,10,20,50.0,18,26,69.2,12,37,49,28,7,6,16,23,5
655,MIL,IND,03/02/2016,240,L,99,34,76,44.7,3,14,21.4,28,32,87.5,6,31,37,14,8,1,13,21,-5
656,NOP,HOU,03/02/2016,240,L,95,36,90,40.0,14,37,37.8,9,13,69.2,6,37,43,24,10,3,23,28,-5
657,HOU,NOP,03/02/2016,240,W,100,36,81,44.4,3,35,8.6,25,38,65.8,8,43,51,20,15,9,21,14,5
658,ORL,CHI,03/02/2016,240,W,102,39,97,40.2,7,21,33.3,17,22,77.3,8,51,59,25,5,6,10,14,13
659,CHI,ORL,03/02/2016,240,L,89,38,99,38.4,6,19,31.6,7,11,63.6,5,43,48,24,6,2,8,17,-13
660,LAC,OKC,03/02/2016,240,W,103,40,98,40.8,9,32,28.1,14,21,66.7,12,33,45,26,11,3,6,13,5
661,OKC,LAC,03/02/2016,240,L,98,39,98,39.8,10,35,28.6,10,11,90.9,18,45,63,22,3,8,17,21,-5
662,POR,BOS,03/02/2016,240,L,93,34,84,40.5,11,29,37.9,14,20,70.0,12,36,48,15,4,7,14,21,-23
663,BOS,POR,03/02/2016,240,W,116,43,107,40.2,7,26,26.9,23,24,95.8,19,38,57,20,9,8,5,16,23
664,SAS,DET,03/02/2016,240,W,97,43,84,51.2,3,14,21.4,8,9,88.9,5,36,41,25,8,6,8,20,16
665,DET,SAS,03/02/2016,240,L,81,31,78,39.7,6,19,31.6,13,23,56.5,7,35,42,19,3,1,16,13,-16
666,PHI,CHA,03/02/2016,240,L,99,34,85,40.0,13,33,39.4,18,26,69.2,7,31,38,23,8,5,14,24,-20
667,CHA,PHI,03/02/2016,240,W,119,40,81,49.4,10,25,40.0,29,35,82.9,8,42,50,20,9,7,12,21,20
668,PHX,CHA,03/01/2016,240,L,92,33,91,36.3,6,27,22.2,20,27,74.1,13,29,42,14,5,2,12,22,-34
669,CHA,PHX,03/01/2016,240,W,126,45,93,48.4,13,27,48.1,23,27,85.2,15,43,58,27,8,6,13,21,34
670,ORL,DAL,03/01/2016,240,L,108,41,91,45.1,9,30,30.0,17,20,85.0,18,27,45,29,11,4,16,29,-13
671,DAL,ORL,03/01/2016,240,W,121,43,77,55.8,9,19,47.4,26,31,83.9,6,30,36,27,7,4,15,19,13
672,MIA,CHI,03/01/2016,240,W,129,52,77,67.5,6,12,50.0,19,25,76.0,4,34,38,28,5,11,15,23,18
673,CHI,MIA,03/01/2016,240,L,111,41,90,45.6,11,23,47.8,18,26,69.2,8,21,29,20,10,2,10,22,-18
674,NYK,POR,03/01/2016,240,L,85,33,88,37.5,6,21,28.6,13,18,72.2,8,38,46,11,4,4,8,17,-19
675,POR,NYK,03/01/2016,240,W,104,37,88,42.0,12,30,40.0,18,20,90.0,9,46,55,17,5,7,10,18,19
676,LAL,BKN,03/01/2016,240,W,107,41,83,49.4,11,26,42.3,14,21,66.7,8,38,46,22,5,4,13,22,6
677,BKN,LAL,03/01/2016,240,L,101,39,89,43.8,5,18,27.8,18,27,66.7,11,33,44,28,8,4,8,19,-6
678,GSW,ATL,03/01/2016,265,W,109,41,103,39.8,12,36,33.3,15,17,88.2,18,33,51,28,11,3,13,22,4
679,ATL,GSW,03/01/2016,265,L,105,37,80,46.3,12,33,36.4,19,24,79.2,7,35,42,25,9,5,17,17,-4
680,WAS,PHI,02/29/2016,240,W,116,43,89,48.3,6,20,30.0,24,31,77.4,14,39,53,25,6,6,17,17,8
681,PHI,WAS,02/29/2016,240,L,108,43,89,48.3,10,32,31.3,12,21,57.1,6,26,32,27,8,4,12,27,-8
682,MEM,DEN,02/29/2016,240,W,103,36,75,48.0,3,20,15.0,28,36,77.8,4,23,27,27,7,4,9,16,7
683,DEN,MEM,02/29/2016,240,L,96,40,75,53.3,8,25,32.0,8,10,80.0,8,32,40,27,3,4,20,26,-7
684,OKC,SAC,02/29/2016,240,W,131,47,82,57.3,14,34,41.2,23,26,88.5,10,37,47,28,7,3,21,23,15
685,SAC,OKC,02/29/2016,240,L,116,48,107,44.9,7,25,28.0,13,19,68.4,22,24,46,28,11,0,10,16,-15
686,MIL,HOU,02/29/2016,240,W,128,48,81,59.3,8,15,53.3,24,33,72.7,10,32,42,30,12,4,18,24,7
687,HOU,MIL,02/29/2016,240,L,121,41,87,47.1,15,36,41.7,24,35,68.6,16,25,41,30,12,1,17,24,-7
688,CLE,IND,02/29/2016,240,W,100,35,83,42.2,9,29,31.0,21,25,84.0,9,31,40,22,4,2,13,15,4
689,IND,CLE,02/29/2016,240,L,96,37,80,46.3,8,18,44.4,14,15,93.3,9,27,36,23,8,11,12,23,-4
690,BKN,LAC,02/29/2016,240,L,95,32,77,41.6,8,19,42.1,23,33,69.7,11,33,44,25,10,3,15,19,-10
691,LAC,BKN,02/29/2016,240,W,105,41,83,49.4,9,23,39.1,14,16,87.5,8,39,47,22,8,4,12,22,10
692,UTA,BOS,02/29/2016,240,L,95,38,101,37.6,7,24,29.2,12,17,70.6,15,37,52,23,6,4,10,21,-5
693,BOS,UTA,02/29/2016,240,W,100,37,84,44.0,6,18,33.3,20,29,69.0,11,36,47,27,6,13,9,18,5
694,CLE,WAS,02/28/2016,240,L,99,32,80,40.0,9,29,31.0,26,30,86.7,6,33,39,20,6,2,14,26,-14
695,WAS,CLE,02/28/2016,240,W,113,39,79,49.4,11,31,35.5,24,34,70.6,6,39,45,28,6,2,13,26,14
696,ATL,CHA,02/28/2016,240,W,87,38,77,49.4,8,17,47.1,3,5,60.0,6,42,48,29,4,5,17,19,11
697,CHA,ATL,02/28/2016,240,L,76,27,81,33.3,7,32,21.9,15,23,65.2,10,31,41,16,7,4,7,12,-11
698,DAL,MIN,02/28/2016,240,W,128,47,89,52.8,13,36,36.1,21,21,100,8,35,43,34,9,6,8,26,27
699,MIN,DAL,02/28/2016,240,L,101,34,90,37.8,7,23,30.4,26,37,70.3,23,30,53,19,5,3,15,17,-27
700,POR,IND,02/28/2016,240,W,111,41,81,50.6,14,24,58.3,15,21,71.4,8,37,45,19,4,7,13,20,9
701,IND,POR,02/28/2016,240,L,102,40,93,43.0,3,14,21.4,19,25,76.0,19,33,52,21,7,5,9,17,-9
702,TOR,DET,02/28/2016,240,L,101,39,80,48.8,10,21,47.6,13,18,72.2,8,24,32,21,5,1,5,24,-13
703,DET,TOR,02/28/2016,240,W,114,41,71,57.7,12,23,52.2,20,27,74.1,7,31,38,28,2,1,12,20,13
704,PHI,ORL,02/28/2016,240,L,116,41,77,53.2,5,22,22.7,29,37,78.4,3,31,34,20,6,7,18,21,-14
705,ORL,PHI,02/28/2016,240,W,130,49,86,57.0,10,16,62.5,22,25,88.0,6,27,33,28,9,6,13,27,14
706,MIA,NYK,02/28/2016,240,W,98,40,84,47.6,1,8,12.5,17,21,81.0,12,42,54,25,9,4,16,18,17
707,NYK,MIA,02/28/2016,240,L,81,32,87,36.8,6,15,40.0,11,12,91.7,12,27,39,16,8,9,12,23,-17
708,NOP,MIN,02/27/2016,240,L,110,39,84,46.4,10,27,37.0,22,26,84.6,7,35,42,22,9,4,15,24,-2
709,MIN,NOP,02/27/2016,240,W,112,42,84,50.0,5,15,33.3,23,30,76.7,7,37,44,28,9,5,12,21,2
710,OKC,GSW,02/27/2016,265,L,118,46,96,47.9,9,26,34.6,17,26,65.4,16,46,62,23,6,4,23,21,-3
711,GSW,OKC,02/27/2016,265,W,121,45,95,47.4,14,32,43.8,17,25,68.0,4,28,32,25,15,7,11,22,3
712,MIL,DET,02/27/2016,240,L,91,38,78,48.7,7,12,58.3,8,12,66.7,12,32,44,21,3,7,21,23,-11
713,DET,MIL,02/27/2016,240,W,102,37,88,42.0,12,30,40.0,16,24,66.7,17,29,46,24,13,2,11,18,11
714,UTA,BKN,02/27/2016,240,L,96,37,89,41.6,5,20,25.0,17,25,68.0,16,32,48,14,11,9,21,19,-2
715,BKN,UTA,02/27/2016,240,W,98,40,84,47.6,7,15,46.7,11,17,64.7,8,37,45,23,12,2,19,21,2
716,HOU,SAS,02/27/2016,240,L,94,35,84,41.7,8,25,32.0,16,22,72.7,9,30,39,19,5,4,14,27,-10
717,SAS,HOU,02/27/2016,240,W,104,37,76,48.7,8,19,42.1,22,28,78.6,7,36,43,24,4,4,14,21,10
718,BOS,MIA,02/27/2016,240,W,101,39,96,40.6,5,16,31.3,18,22,81.8,12,36,48,26,12,6,11,19,12
719,MIA,BOS,02/27/2016,240,L,89,36,87,41.4,1,13,7.7,16,23,69.6,14,40,54,19,7,12,20,19,-12
720,PHX,MEM,02/27/2016,240,W,111,37,80,46.3,12,32,37.5,25,35,71.4,16,40,56,19,4,3,18,28,5
721,MEM,PHX,02/27/2016,240,L,106,32,80,40.0,6,20,30.0,36,42,85.7,7,27,34,15,11,4,8,26,-5
722,CHI,POR,02/27/2016,240,L,95,39,94,41.5,7,22,31.8,10,12,83.3,10,40,50,33,4,6,9,21,-8
723,POR,CHI,02/27/2016,240,W,103,38,87,43.7,5,21,23.8,22,27,81.5,8,39,47,20,6,7,10,17,8
724,TOR,CLE,02/26/2016,240,W,99,37,73,50.7,6,17,35.3,19,26,73.1,5,29,34,18,6,0,12,23,2
725,CLE,TOR,02/26/2016,240,L,97,35,74,47.3,12,24,50.0,15,21,71.4,10,29,39,21,4,0,14,26,-2
726,LAC,SAC,02/26/2016,240,W,117,43,89,48.3,9,29,31.0,22,26,84.6,11,30,41,18,6,4,8,27,10
727,SAC,LAC,02/26/2016,240,L,107,34,78,43.6,12,24,50.0,27,37,73.0,13,31,44,19,6,3,17,23,-10
728,ATL,CHI,02/26/2016,240,W,103,37,89,41.6,7,34,20.6,22,24,91.7,13,35,48,28,14,11,11,21,15
729,CHI,ATL,02/26/2016,240,L,88,32,88,36.4,5,20,25.0,19,22,86.4,17,32,49,19,3,2,21,20,-15
730,DEN,DAL,02/26/2016,265,L,116,43,93,46.2,9,29,31.0,21,31,67.7,18,31,49,18,7,3,15,26,-6
731,DAL,DEN,02/26/2016,265,W,122,45,88,51.1,11,29,37.9,21,27,77.8,10,35,45,25,9,1,14,25,6
732,CHA,IND,02/26/2016,240,W,96,36,83,43.4,11,28,39.3,13,19,68.4,6,32,38,23,8,7,14,21,1
733,IND,CHA,02/26/2016,240,L,95,35,85,41.2,4,19,21.1,21,24,87.5,10,42,52,19,8,3,15,20,-1
734,NYK,ORL,02/26/2016,240,W,108,37,80,46.3,4,16,25.0,30,36,83.3,11,40,51,18,7,4,11,15,13
735,ORL,NYK,02/26/2016,240,L,95,39,93,41.9,6,27,22.2,11,16,68.8,15,32,47,24,6,1,12,24,-13
736,LAL,MEM,02/26/2016,240,L,95,32,78,41.0,5,23,21.7,26,39,66.7,11,27,38,14,9,3,9,14,-17
737,MEM,LAL,02/26/2016,240,W,112,43,85,50.6,13,32,40.6,13,15,86.7,10,37,47,24,6,7,13,26,17
738,WAS,PHI,02/26/2016,240,W,103,40,94,42.6,7,23,30.4,16,17,94.1,17,38,55,24,7,8,13,19,9
739,PHI,WAS,02/26/2016,240,L,94,35,82,42.7,8,25,32.0,16,21,76.2,7,34,41,21,10,5,13,19,-9
740,OKC,NOP,02/25/2016,240,L,119,47,86,54.7,8,19,42.1,17,22,77.3,9,27,36,25,4,6,14,15,-4
741,NOP,OKC,02/25/2016,240,W,123,47,90,52.2,12,20,60.0,17,18,94.4,14,25,39,29,5,6,12,25,4
742,UTA,SAS,02/25/2016,240,L,78,33,77,42.9,3,17,17.6,9,12,75.0,4,27,31,15,6,2,11,10,-18
743,SAS,UTA,02/25/2016,240,W,96,38,79,48.1,9,18,50.0,11,12,91.7,9,34,43,17,5,5,12,16,18
744,POR,HOU,02/25/2016,240,L,105,37,80,46.3,13,35,37.1,18,22,81.8,11,29,40,22,4,3,21,30,-14
745,HOU,POR,02/25/2016,240,W,119,44,82,53.7,10,29,34.5,21,35,60.0,12,34,46,26,14,5,18,25,14
746,ORL,GSW,02/25/2016,240,L,114,41,90,45.6,10,26,38.5,22,28,78.6,8,29,37,23,11,4,15,17,-16
747,GSW,ORL,02/25/2016,240,W,130,53,88,60.2,13,25,52.0,11,16,68.8,8,34,42,35,9,4,21,21,16
748,MIL,BOS,02/25/2016,240,L,107,42,87,48.3,4,15,26.7,19,25,76.0,7,28,35,26,9,7,15,27,-5
749,BOS,MIL,02/25/2016,240,W,112,41,84,48.8,5,23,21.7,25,33,75.8,9,33,42,21,9,3,16,21,5
750,PHX,BKN,02/25/2016,240,L,106,42,98,42.9,9,27,33.3,13,23,56.5,21,29,50,16,10,4,21,29,-10
751,BKN,PHX,02/25/2016,240,W,116,37,75,49.3,8,18,44.4,34,42,81.0,9,33,42,21,12,8,18,22,10
752,MEM,LAL,02/24/2016,240,W,128,48,85,56.5,13,27,48.1,19,29,65.5,9,37,46,26,6,4,9,20,9
753,LAL,MEM,02/24/2016,240,L,119,39,88,44.3,17,39,43.6,24,33,72.7,15,30,45,16,5,3,7,21,-9
754,MIN,TOR,02/24/2016,240,L,105,37,74,50.0,6,10,60.0,25,33,75.8,11,25,36,25,8,4,17,22,-9
755,TOR,MIN,02/24/2016,240,W,114,41,85,48.2,10,26,38.5,22,26,84.6,13,26,39,21,7,7,13,22,9
756,SAC,SAS,02/24/2016,240,L,92,39,96,40.6,6,18,33.3,8,15,53.3,10,34,44,27,13,1,14,14,-16
757,SAS,SAC,02/24/2016,240,W,108,44,85,51.8,8,19,42.1,12,15,80.0,6,44,50,26,13,8,16,16,16
758,DAL,OKC,02/24/2016,240,L,103,35,86,40.7,9,28,32.1,24,30,80.0,13,29,42,26,10,4,10,21,-13
759,OKC,DAL,02/24/2016,240,W,116,43,89,48.3,12,33,36.4,18,22,81.8,14,38,52,28,5,5,14,27,13
760,NYK,IND,02/24/2016,240,L,105,35,77,45.5,13,26,50.0,22,25,88.0,8,30,38,22,4,5,14,17,-3
761,IND,NYK,02/24/2016,240,W,108,46,91,50.5,3,15,20.0,13,16,81.3,9,34,43,22,8,4,8,19,3
762,PHI,DET,02/24/2016,240,L,91,33,83,39.8,7,23,30.4,18,26,69.2,10,30,40,18,8,4,15,24,-20
763,DET,PHI,02/24/2016,240,W,111,39,83,47.0,11,28,39.3,22,34,64.7,10,40,50,22,10,1,16,19,20
764,MIA,GSW,02/24/2016,240,L,112,40,86,46.5,6,14,42.9,26,31,83.9,11,35,46,19,8,8,12,23,-6
765,GSW,MIA,02/24/2016,240,W,118,42,90,46.7,13,28,46.4,21,25,84.0,9,34,43,23,7,2,13,24,6
766,CLE,CHA,02/24/2016,240,W,114,45,91,49.5,13,32,40.6,11,17,64.7,12,35,47,26,11,1,9,20,11
767,CHA,CLE,02/24/2016,240,L,103,37,76,48.7,10,29,34.5,19,27,70.4,8,35,43,23,7,2,14,20,-11
768,LAC,DEN,02/24/2016,240,L,81,30,85,35.3,13,46,28.3,8,14,57.1,9,38,47,19,13,9,17,20,-6
769,DEN,LAC,02/24/2016,240,W,87,34,90,37.8,6,24,25.0,13,17,76.5,14,43,57,18,11,2,18,14,6
770,WAS,CHI,02/24/2016,240,L,104,38,90,42.2,9,28,32.1,19,26,73.1,9,33,42,19,11,4,11,22,-5
771,CHI,WAS,02/24/2016,240,W,109,44,88,50.0,8,23,34.8,13,16,81.3,7,43,50,26,6,2,16,22,5
772,NOP,WAS,02/23/2016,240,L,89,29,83,34.9,6,23,26.1,25,33,75.8,8,40,48,17,8,4,17,17,-20
773,WAS,NOP,02/23/2016,240,W,109,43,94,45.7,12,26,46.2,11,17,64.7,7,48,55,29,9,4,15,24,20
774,SAC,DEN,02/23/2016,240,W,114,43,83,51.8,7,17,41.2,21,28,75.0,6,44,50,28,9,12,16,18,4
775,DEN,SAC,02/23/2016,240,L,110,41,100,41.0,10,27,37.0,18,22,81.8,12,32,44,27,10,3,12,25,-4
776,HOU,UTA,02/23/2016,265,L,114,36,87,41.4,11,34,32.4,31,41,75.6,11,24,35,17,15,4,15,28,-3
777,UTA,HOU,02/23/2016,265,W,117,38,74,51.4,10,24,41.7,31,38,81.6,8,33,41,22,11,4,22,29,3
778,POR,BKN,02/23/2016,240,W,112,40,80,50.0,10,23,43.5,22,25,88.0,7,33,40,24,6,6,15,18,8
779,BKN,POR,02/23/2016,240,L,104,43,90,47.8,3,12,25.0,15,19,78.9,12,35,47,18,10,2,13,20,-8
780,ORL,PHI,02/23/2016,240,W,124,41,85,48.2,7,14,50.0,35,41,85.4,13,30,43,26,11,2,13,22,9
781,PHI,ORL,02/23/2016,240,L,115,43,79,54.4,10,21,47.6,19,26,73.1,6,30,36,23,7,4,22,29,-9
782,MIN,BOS,02/22/2016,240,W,124,43,83,51.8,8,15,53.3,30,40,75.0,15,36,51,24,5,6,17,17,2
783,BOS,MIN,02/22/2016,240,L,122,49,101,48.5,10,28,35.7,14,17,82.4,10,28,38,33,13,2,11,27,-2
784,ATL,GSW,02/22/2016,240,L,92,36,86,41.9,10,34,29.4,10,16,62.5,8,39,47,23,7,7,18,17,-10
785,GSW,ATL,02/22/2016,240,W,102,39,89,43.8,14,45,31.1,10,12,83.3,6,37,43,30,14,8,13,17,10
786,MIL,LAL,02/22/2016,240,W,108,44,86,51.2,5,16,31.3,15,25,60.0,7,37,44,32,10,8,9,27,7
787,LAL,MIL,02/22/2016,240,L,101,28,76,36.8,12,29,41.4,33,43,76.7,11,35,46,18,7,2,17,24,-7
788,IND,MIA,02/22/2016,265,L,93,36,92,39.1,5,15,33.3,16,25,64.0,7,38,45,17,8,6,13,26,-8
789,MIA,IND,02/22/2016,265,W,101,38,100,38.0,2,13,15.4,23,34,67.6,20,46,66,19,8,8,15,24,8
790,CLE,DET,02/22/2016,240,L,88,34,79,43.0,8,26,30.8,12,13,92.3,5,35,40,19,8,2,18,21,-8
791,DET,CLE,02/22/2016,240,W,96,37,80,46.3,8,25,32.0,14,21,66.7,6,37,43,17,10,3,15,15,8
792,LAC,PHX,02/22/2016,240,W,124,44,80,55.0,13,24,54.2,23,35,65.7,10,43,53,29,9,10,18,20,40
793,PHX,LAC,02/22/2016,240,L,84,31,88,35.2,7,24,29.2,15,20,75.0,10,31,41,20,8,2,18,27,-40
794,NYK,TOR,02/22/2016,240,L,95,37,84,44.0,6,20,30.0,15,23,65.2,12,28,40,18,2,3,8,20,-27
795,TOR,NYK,02/22/2016,240,W,122,46,87,52.9,11,25,44.0,19,25,76.0,13,34,47,26,7,6,7,19,27
796,CLE,OKC,02/21/2016,240,W,115,41,80,51.3,10,23,43.5,23,27,85.2,13,36,49,25,4,1,13,21,23
797,OKC,CLE,02/21/2016,240,L,92,37,90,41.1,5,21,23.8,13,19,68.4,14,25,39,22,9,7,10,23,-23
