,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
23,NJN,NYK,04/17/2002,240,W,99,35,82,42.7,5,18,27.8,24,33,72.7,11,27,38,22,12,3,10,15,5
24,SAS,UTA,04/17/2002,240,W,86,31,70,44.3,6,12,50.0,18,25,72.0,6,35,41,18,7,11,16,24,2
25,UTA,SAS,04/17/2002,240,L,84,30,83,36.1,2,8,25.0,22,28,78.6,12,34,46,20,8,12,10,21,-2
26,PHI,IND,04/17/2002,240,L,80,33,74,44.6,0,1,0.0,14,21,66.7,11,19,30,18,11,8,15,29,-23
27,IND,PHI,04/17/2002,240,W,103,33,68,48.5,5,14,35.7,32,37,86.5,15,29,44,23,11,3,19,25,23
28,WAS,NYK,04/16/2002,240,W,116,44,88,50.0,4,12,33.3,24,33,72.7,17,31,48,28,5,4,10,21,4
29,NYK,WAS,04/16/2002,240,L,112,43,84,51.2,10,17,58.8,16,19,84.2,8,24,32,32,5,5,9,24,-4
30,MEM,LAC,04/16/2002,240,L,84,37,84,44.0,3,16,18.8,7,7,100,10,31,41,21,4,4,13,14,-8
31,LAC,MEM,04/16/2002,240,W,92,38,81,46.9,7,20,35.0,9,15,60.0,10,29,39,26,9,7,10,13,8
32,CLE,IND,04/16/2002,240,L,95,33,76,43.4,4,10,40.0,25,34,73.5,10,28,38,23,6,8,11,28,-4
33,IND,CLE,04/16/2002,240,W,99,32,75,42.7,3,9,33.3,32,43,74.4,12,27,39,23,11,4,11,24,4
34,ORL,ATL,04/16/2002,240,W,102,39,84,46.4,4,10,40.0,20,31,64.5,8,31,39,20,13,6,13,22,7
35,ATL,ORL,04/16/2002,240,L,95,39,87,44.8,3,16,18.8,14,25,56.0,15,39,54,21,9,4,21,28,-7
36,MIL,TOR,04/16/2002,240,W,105,42,77,54.5,5,16,31.3,16,22,72.7,12,30,42,19,8,7,13,17,16
37,TOR,MIL,04/16/2002,240,L,89,34,83,41.0,4,10,40.0,17,17,100,12,21,33,20,6,3,13,23,-16
38,SAC,GSW,04/16/2002,240,W,120,49,91,53.8,3,13,23.1,19,25,76.0,13,39,52,31,5,2,17,14,14
39,GSW,SAC,04/16/2002,240,L,106,44,92,47.8,5,15,33.3,13,16,81.3,8,27,35,20,9,6,11,22,-14
40,CHH,MIA,04/16/2002,240,W,88,30,81,37.0,2,13,15.4,26,33,78.8,18,32,50,13,3,4,12,23,7
41,MIA,CHH,04/16/2002,240,L,81,31,81,38.3,2,8,25.0,17,25,68.0,12,34,46,12,8,7,12,23,-7
42,UTA,DAL,04/16/2002,240,L,87,34,80,42.5,2,9,22.2,17,19,89.5,13,31,44,19,9,11,22,29,-9
43,DAL,UTA,04/16/2002,240,W,96,32,79,40.5,4,12,33.3,28,32,87.5,12,29,41,19,13,9,16,19,9
44,DEN,HOU,04/16/2002,240,W,101,44,90,48.9,2,7,28.6,11,14,78.6,12,38,50,31,11,9,6,18,31
45,HOU,DEN,04/16/2002,240,L,70,26,85,30.6,3,11,27.3,15,22,68.2,15,31,46,17,1,8,16,13,-31
46,PHX,SAS,04/16/2002,240,L,71,31,82,37.8,5,12,41.7,4,10,40.0,16,31,47,18,3,3,21,15,-24
47,SAS,PHX,04/16/2002,240,W,95,41,77,53.2,3,7,42.9,10,14,71.4,6,30,36,26,12,7,9,9,24
48,NJN,DET,04/16/2002,240,L,98,41,86,47.7,6,13,46.2,10,12,83.3,9,32,41,24,9,8,16,23,-5
49,DET,NJN,04/16/2002,240,W,103,38,83,45.8,10,21,47.6,17,21,81.0,10,29,39,23,9,10,13,17,5
50,BOS,MIN,04/15/2002,240,W,93,37,73,50.7,5,17,29.4,14,20,70.0,8,33,41,23,6,4,15,26,3
51,MIN,BOS,04/15/2002,240,L,90,33,89,37.1,5,18,27.8,19,28,67.9,16,31,47,21,5,6,9,18,-3
52,CHI,PHI,04/15/2002,240,W,98,32,61,52.5,4,8,50.0,30,38,78.9,9,28,37,20,5,4,23,23,2
53,PHI,CHI,04/15/2002,240,L,96,35,83,42.2,1,4,25.0,25,29,86.2,19,18,37,24,13,1,17,27,-2
54,SEA,LAL,04/15/2002,240,L,104,42,86,48.8,4,11,36.4,16,23,69.6,8,27,35,26,5,4,10,26,-7
55,LAL,SEA,04/15/2002,240,W,111,41,80,51.3,5,14,35.7,24,30,80.0,9,32,41,25,6,2,11,24,7
56,WAS,IND,04/14/2002,240,L,80,32,79,40.5,2,6,33.3,14,20,70.0,15,26,41,14,11,4,13,21,-6
57,IND,WAS,04/14/2002,240,W,86,35,69,50.7,3,6,50.0,13,19,68.4,8,30,38,27,8,5,17,20,6
58,TOR,NJN,04/14/2002,240,W,101,46,81,56.8,5,9,55.6,4,6,66.7,9,37,46,30,6,7,15,20,19
59,NJN,TOR,04/14/2002,240,L,82,32,78,41.0,2,10,20.0,16,26,61.5,10,25,35,13,7,1,13,15,-19
60,ORL,PHI,04/14/2002,240,L,89,34,80,42.5,9,18,50.0,12,17,70.6,10,21,31,20,7,4,9,17,-6
61,PHI,ORL,04/14/2002,240,W,95,37,77,48.1,2,7,28.6,19,19,100,13,36,49,21,8,2,14,15,6
62,MIL,CHH,04/14/2002,240,W,98,34,74,45.9,13,21,61.9,17,24,70.8,11,26,37,19,12,1,16,23,7
63,CHH,MIL,04/14/2002,240,L,91,32,79,40.5,8,16,50.0,19,23,82.6,17,27,44,20,6,6,17,23,-7
64,SAC,DAL,04/14/2002,240,L,100,35,80,43.8,4,17,23.5,26,40,65.0,14,27,41,24,4,3,12,17,-13
65,DAL,SAC,04/14/2002,240,W,113,45,94,47.9,8,22,36.4,15,16,93.8,18,32,50,24,4,5,9,32,13
66,LAL,POR,04/14/2002,290,L,120,39,87,44.8,11,23,47.8,31,40,77.5,8,37,45,27,7,2,20,32,-8
67,POR,LAL,04/14/2002,290,W,128,47,98,48.0,10,28,35.7,24,33,72.7,13,35,48,31,14,5,12,28,8
68,MIA,NYK,04/14/2002,240,L,67,28,71,39.4,2,12,16.7,9,16,56.3,12,35,47,14,3,6,24,18,-27
69,NYK,MIA,04/14/2002,240,W,94,36,84,42.9,7,19,36.8,15,18,83.3,8,32,40,24,15,4,9,18,27
70,MEM,HOU,04/14/2002,240,W,98,36,69,52.2,5,15,33.3,21,25,84.0,10,32,42,27,7,5,23,13,3
71,HOU,MEM,04/14/2002,240,L,95,39,95,41.1,5,13,38.5,12,15,80.0,17,23,40,22,15,1,11,20,-3
72,GSW,UTA,04/13/2002,240,L,101,39,82,47.6,10,18,55.6,13,21,61.9,13,34,47,29,7,7,22,32,-8
73,UTA,GSW,04/13/2002,240,W,109,35,86,40.7,3,6,50.0,36,44,81.8,20,29,49,22,11,7,11,15,8
74,LAC,MIN,04/13/2002,240,L,98,37,67,55.2,4,10,40.0,20,28,71.4,6,22,28,26,2,7,13,24,-3
75,MIN,LAC,04/13/2002,240,W,101,38,74,51.4,4,7,57.1,21,23,91.3,8,27,35,23,6,2,12,22,3
76,SAS,MEM,04/13/2002,240,W,113,47,81,58.0,3,9,33.3,16,20,80.0,12,30,42,37,9,4,11,21,21
77,MEM,SAS,04/13/2002,240,L,92,36,78,46.2,5,14,35.7,15,17,88.2,12,21,33,20,5,4,13,17,-21
78,CLE,ATL,04/13/2002,290,L,123,46,103,44.7,11,23,47.8,20,26,76.9,16,42,58,24,7,7,17,25,-5
79,ATL,CLE,04/13/2002,290,W,128,45,110,40.9,9,24,37.5,29,35,82.9,18,38,56,24,8,9,14,20,5
80,DAL,SEA,04/13/2002,240,W,116,47,88,53.4,6,17,35.3,16,19,84.2,11,32,43,23,8,7,10,20,17
81,SEA,DAL,04/13/2002,240,L,99,34,83,41.0,6,11,54.5,25,29,86.2,14,27,41,25,8,4,10,16,-17
82,CHI,DET,04/13/2002,240,L,106,40,77,51.9,3,11,27.3,23,27,85.2,7,31,38,24,4,6,18,24,-18
83,DET,CHI,04/13/2002,240,W,124,47,91,51.6,6,18,33.3,24,26,92.3,9,26,35,28,10,2,5,25,18
84,PHX,DEN,04/13/2002,240,L,94,35,78,44.9,10,16,62.5,14,21,66.7,11,23,34,23,8,9,14,23,-4
85,DEN,PHX,04/13/2002,240,W,98,36,74,48.6,7,15,46.7,19,25,76.0,11,28,39,24,10,7,15,21,4
86,BOS,NYK,04/12/2002,240,W,107,33,64,51.6,12,25,48.0,29,37,78.4,7,38,45,19,11,5,19,21,15
87,NYK,BOS,04/12/2002,240,L,92,34,81,42.0,9,20,45.0,15,25,60.0,12,25,37,22,13,1,15,25,-15
88,CHH,CLE,04/12/2002,240,W,112,44,75,58.7,6,11,54.5,18,23,78.3,5,33,38,27,7,8,14,13,12
89,CLE,CHH,04/12/2002,240,L,100,42,86,48.8,4,10,40.0,12,17,70.6,10,26,36,21,13,3,11,18,-12
90,LAC,SAC,04/12/2002,240,L,106,41,76,53.9,1,6,16.7,23,29,79.3,9,21,30,22,5,2,15,19,-19
91,SAC,LAC,04/12/2002,240,W,125,53,87,60.9,6,13,46.2,13,16,81.3,11,22,33,30,7,5,10,21,19
92,TOR,ATL,04/12/2002,240,W,112,45,73,61.6,6,14,42.9,16,25,64.0,9,29,38,30,11,10,18,19,39
93,ATL,TOR,04/12/2002,240,L,73,29,76,38.2,2,13,15.4,13,16,81.3,12,20,32,14,9,4,21,20,-39
94,SAS,DET,04/12/2002,240,W,96,43,81,53.1,2,7,28.6,8,13,61.5,11,24,35,25,11,5,14,13,10
95,DET,SAS,04/12/2002,240,L,86,34,71,47.9,7,20,35.0,11,15,73.3,5,27,32,24,8,4,20,14,-10
96,ORL,MIA,04/12/2002,240,L,94,36,89,40.4,7,20,35.0,15,20,75.0,13,32,45,19,6,3,14,24,-5
97,MIA,ORL,04/12/2002,240,W,99,37,82,45.1,5,16,31.3,20,23,87.0,11,40,51,26,8,6,16,21,5
98,PHI,WAS,04/12/2002,240,W,100,40,80,50.0,4,10,40.0,16,20,80.0,18,29,47,28,7,5,16,23,9
99,WAS,PHI,04/12/2002,240,L,91,33,72,45.8,3,6,50.0,22,26,84.6,9,24,33,20,10,5,16,21,-9
100,DEN,GSW,04/12/2002,240,W,97,39,78,50.0,4,14,28.6,15,23,65.2,8,25,33,30,17,7,20,25,8
101,GSW,DEN,04/12/2002,240,L,89,35,78,44.9,3,15,20.0,16,25,64.0,14,28,42,22,8,7,26,24,-8
102,POR,HOU,04/12/2002,240,W,80,30,77,39.0,5,13,38.5,15,19,78.9,11,33,44,23,4,4,12,16,1
103,HOU,POR,04/12/2002,240,L,79,31,79,39.2,7,25,28.0,10,17,58.8,13,33,46,24,8,7,15,16,-1
104,MIL,IND,04/12/2002,265,L,107,42,88,47.7,6,18,33.3,17,21,81.0,9,32,41,22,10,5,10,26,-5
105,IND,MIL,04/12/2002,265,W,112,38,72,52.8,8,17,47.1,28,35,80.0,3,34,37,29,4,3,15,21,5
106,MEM,POR,04/11/2002,240,W,102,38,71,53.5,6,11,54.5,20,30,66.7,15,27,42,24,8,7,21,22,3
107,POR,MEM,04/11/2002,240,L,99,36,80,45.0,6,13,46.2,21,24,87.5,15,18,33,17,13,4,13,26,-3
108,UTA,PHX,04/11/2002,240,W,97,42,88,47.7,1,6,16.7,12,16,75.0,14,26,40,28,12,1,9,22,1
109,PHX,UTA,04/11/2002,240,L,96,37,71,52.1,5,13,38.5,17,26,65.4,8,31,39,23,5,7,18,17,-1
110,ORL,NJN,04/11/2002,265,L,99,40,97,41.2,10,29,34.5,9,14,64.3,13,27,40,21,11,4,14,15,-2
111,NJN,ORL,04/11/2002,265,W,101,43,92,46.7,2,12,16.7,13,19,68.4,15,38,53,30,9,6,22,18,2
112,LAL,MIN,04/11/2002,240,W,96,35,77,45.5,4,16,25.0,22,26,84.6,7,38,45,15,5,3,10,25,13
113,MIN,LAL,04/11/2002,240,L,83,27,81,33.3,5,15,33.3,24,36,66.7,16,32,48,13,3,1,12,24,-13
114,CHI,NYK,04/11/2002,265,W,104,40,87,46.0,7,17,41.2,17,23,73.9,13,33,46,27,10,8,16,18,3
115,NYK,CHI,04/11/2002,265,L,101,39,88,44.3,7,21,33.3,16,16,100,8,34,42,28,8,3,14,20,-3
116,HOU,DAL,04/11/2002,265,W,98,39,84,46.4,3,14,21.4,17,28,60.7,13,38,51,19,8,5,12,16,3
117,DAL,HOU,04/11/2002,265,L,95,39,101,38.6,6,17,35.3,11,15,73.3,23,32,55,20,6,8,11,24,-3
118,PHI,WAS,04/10/2002,240,L,77,28,75,37.3,4,8,50.0,17,23,73.9,9,27,36,17,7,8,13,25,-13
119,WAS,PHI,04/10/2002,240,W,90,32,75,42.7,3,8,37.5,23,32,71.9,16,32,48,18,6,12,14,24,13
120,SAC,GSW,04/10/2002,240,W,118,46,86,53.5,4,11,36.4,22,24,91.7,9,33,42,30,10,5,16,23,2
121,GSW,SAC,04/10/2002,240,L,116,46,103,44.7,6,18,33.3,18,29,62.1,24,28,52,26,13,4,18,21,-2
122,BOS,MIA,04/10/2002,240,W,70,28,72,38.9,3,13,23.1,11,13,84.6,7,38,45,18,8,5,15,20,5
123,MIA,BOS,04/10/2002,240,L,65,26,87,29.9,5,21,23.8,8,13,61.5,19,32,51,19,5,5,15,19,-5
124,ATL,CHH,04/10/2002,240,W,101,34,70,48.6,7,15,46.7,26,28,92.9,6,24,30,23,10,4,15,18,6
125,CHH,ATL,04/10/2002,240,L,95,37,85,43.5,4,13,30.8,17,24,70.8,17,24,41,21,9,5,18,22,-6
126,MIL,CLE,04/10/2002,240,L,81,30,81,37.0,7,23,30.4,14,20,70.0,9,19,28,22,7,7,17,19,-25
127,CLE,MIL,04/10/2002,240,W,106,42,80,52.5,5,10,50.0,17,24,70.8,13,36,49,29,9,6,23,28,25
128,DET,CHI,04/10/2002,240,L,101,37,75,49.3,10,18,55.6,17,19,89.5,6,29,35,24,6,9,17,21,-1
129,CHI,DET,04/10/2002,240,W,102,40,86,46.5,2,4,50.0,20,24,83.3,11,33,44,16,10,6,12,23,1
130,DEN,SAS,04/10/2002,240,L,79,30,73,41.1,2,13,15.4,17,24,70.8,11,24,35,19,8,4,17,24,-8
131,SAS,DEN,04/10/2002,240,W,87,32,70,45.7,3,12,25.0,20,33,60.6,15,26,41,17,10,5,15,22,8
132,TOR,IND,04/10/2002,240,L,82,31,73,42.5,3,13,23.1,17,22,77.3,11,21,32,17,8,8,19,28,-16
133,IND,TOR,04/10/2002,240,W,98,35,74,47.3,3,12,25.0,25,30,83.3,14,27,41,21,9,7,15,25,16
134,MEM,DEN,04/09/2002,240,W,97,36,76,47.4,4,15,26.7,21,28,75.0,9,31,40,23,9,16,16,14,11
135,DEN,MEM,04/09/2002,240,L,86,36,87,41.4,1,11,9.1,13,16,81.3,19,29,48,20,8,8,17,23,-11
136,CHH,TOR,04/09/2002,240,L,80,30,73,41.1,1,13,7.7,19,29,65.5,14,21,35,14,7,6,14,16,-4
137,TOR,CHH,04/09/2002,240,W,84,36,79,45.6,3,11,27.3,9,11,81.8,14,25,39,25,8,5,18,23,4
138,PHI,MIL,04/09/2002,240,W,92,33,72,45.8,2,2,100,24,39,61.5,14,23,37,20,5,3,12,24,2
139,MIL,PHI,04/09/2002,240,L,90,33,72,45.8,4,16,25.0,20,27,74.1,9,25,34,19,2,6,11,29,-2
140,MIN,SAC,04/09/2002,240,L,103,42,87,48.3,2,10,20.0,17,21,81.0,13,29,42,16,6,9,14,19,-19
141,SAC,MIN,04/09/2002,240,W,122,50,89,56.2,5,10,50.0,17,25,68.0,13,30,43,29,10,3,11,18,19
142,PHX,SEA,04/09/2002,240,W,99,39,77,50.6,6,15,40.0,15,18,83.3,11,27,38,29,7,11,16,20,7
143,SEA,PHX,04/09/2002,240,L,92,35,78,44.9,7,15,46.7,15,17,88.2,10,23,33,23,11,2,14,14,-7
144,MIA,HOU,04/09/2002,290,W,120,47,89,52.8,7,13,53.8,19,25,76.0,12,35,47,29,6,3,17,27,3
145,HOU,MIA,04/09/2002,290,L,117,45,98,45.9,5,16,31.3,22,30,73.3,11,30,41,12,11,3,10,20,-3
146,UTA,LAL,04/09/2002,240,L,82,25,78,32.1,3,9,33.3,29,38,76.3,15,23,38,16,10,3,14,23,-30
147,LAL,UTA,04/09/2002,240,W,112,42,76,55.3,5,13,38.5,23,26,88.5,7,40,47,29,8,11,14,28,30
148,NYK,ORL,04/09/2002,240,L,97,39,82,47.6,5,16,31.3,14,14,100,6,26,32,27,9,1,14,16,-11
149,ORL,NYK,04/09/2002,240,W,108,42,75,56.0,12,26,46.2,12,15,80.0,5,33,38,29,11,3,17,21,11
150,POR,DAL,04/09/2002,240,L,96,36,84,42.9,3,17,17.6,21,25,84.0,11,32,43,17,6,5,10,23,-12
151,DAL,POR,04/09/2002,240,W,108,36,79,45.6,11,31,35.5,25,31,80.6,8,35,43,17,5,5,11,22,12
152,NJN,WAS,04/09/2002,240,W,101,38,82,46.3,4,14,28.6,21,27,77.8,15,26,41,32,12,4,15,27,13
153,WAS,NJN,04/09/2002,240,L,88,30,71,42.3,5,8,62.5,23,34,67.6,11,27,38,11,9,8,20,24,-13
154,MIN,GSW,04/08/2002,240,W,100,40,90,44.4,2,7,28.6,18,20,90.0,16,35,51,24,4,4,8,16,7
155,GSW,MIN,04/08/2002,240,L,93,37,88,42.0,8,21,38.1,11,15,73.3,14,29,43,22,5,7,11,23,-7
156,ORL,HOU,04/08/2002,240,W,83,35,75,46.7,6,18,33.3,7,13,53.8,6,32,38,17,6,2,13,19,9
157,HOU,ORL,04/08/2002,240,L,74,32,82,39.0,3,21,14.3,7,11,63.6,15,35,50,14,5,1,19,19,-9
158,ATL,DET,04/08/2002,240,L,99,39,91,42.9,5,8,62.5,16,27,59.3,19,28,47,24,7,3,14,17,-6
159,DET,ATL,04/08/2002,240,W,105,41,79,51.9,7,15,46.7,16,24,66.7,7,32,39,28,9,14,15,21,6
160,SEA,LAC,04/08/2002,240,W,102,45,77,58.4,2,2,100,10,13,76.9,10,19,29,31,8,8,14,25,2
161,LAC,SEA,04/08/2002,240,L,100,40,70,57.1,3,6,50.0,17,28,60.7,10,16,26,21,8,6,13,21,-2
162,CHI,BOS,04/08/2002,240,W,105,42,76,55.3,10,20,50.0,11,16,68.8,4,35,39,31,4,5,10,21,5
163,BOS,CHI,04/08/2002,240,L,100,33,79,41.8,13,31,41.9,21,27,77.8,8,30,38,18,9,1,8,18,-5
164,UTA,DAL,04/08/2002,240,L,96,33,79,41.8,5,14,35.7,25,31,80.6,11,29,40,17,6,9,18,17,-9
165,DAL,UTA,04/08/2002,240,W,105,43,91,47.3,6,18,33.3,13,15,86.7,16,30,46,22,7,7,13,23,9
166,POR,SAS,04/08/2002,240,L,87,32,81,39.5,10,26,38.5,13,17,76.5,9,24,33,19,9,4,14,28,-12
167,SAS,POR,04/08/2002,240,W,99,30,61,49.2,6,13,46.2,33,42,78.6,5,31,36,23,7,7,17,16,12
168,CLE,IND,04/08/2002,240,W,111,39,82,47.6,2,8,25.0,31,41,75.6,15,35,50,17,1,6,9,29,12
169,IND,CLE,04/08/2002,240,L,99,33,76,43.4,4,13,30.8,29,34,85.3,5,27,32,22,4,6,9,30,-12
170,LAC,DEN,04/07/2002,240,W,97,39,74,52.7,8,16,50.0,11,12,91.7,10,34,44,25,6,9,17,13,22
171,DEN,LAC,04/07/2002,240,L,75,33,81,40.7,2,10,20.0,7,12,58.3,15,19,34,17,7,2,15,16,-22
172,TOR,IND,04/07/2002,240,W,94,34,81,42.0,4,11,36.4,22,24,91.7,19,26,45,19,8,2,13,19,10
173,IND,TOR,04/07/2002,240,L,84,31,65,47.7,8,13,61.5,14,22,63.6,7,19,26,23,8,3,17,22,-10
174,NYK,SAC,04/07/2002,240,L,82,31,81,38.3,7,16,43.8,13,19,68.4,11,36,47,18,6,1,23,24,-34
175,SAC,NYK,04/07/2002,240,W,116,47,97,48.5,6,10,60.0,16,25,64.0,16,34,50,25,13,3,6,20,34
176,LAL,MIA,04/07/2002,240,W,96,37,75,49.3,4,13,30.8,18,27,66.7,9,34,43,23,3,8,9,17,8
177,MIA,LAL,04/07/2002,240,L,88,37,89,41.6,4,16,25.0,10,14,71.4,14,30,44,21,5,1,7,26,-8
178,MIL,PHI,04/07/2002,240,L,87,34,76,44.7,8,25,32.0,11,14,78.6,14,29,43,20,3,4,14,22,-2
179,PHI,MIL,04/07/2002,240,W,89,36,74,48.6,0,8,0.0,17,21,81.0,7,27,34,26,7,3,8,21,2
180,BOS,NJN,04/07/2002,240,W,102,34,80,42.5,11,24,45.8,23,30,76.7,10,29,39,13,8,3,16,30,12
181,NJN,BOS,04/07/2002,240,L,90,29,79,36.7,9,28,32.1,23,32,71.9,17,34,51,18,2,10,22,33,-12
182,WAS,MEM,04/06/2002,240,W,88,36,95,37.9,2,9,22.2,14,20,70.0,19,39,58,24,9,2,9,25,3
183,MEM,WAS,04/06/2002,240,L,85,31,74,41.9,2,13,15.4,21,34,61.8,11,37,48,20,5,14,15,20,-3
184,CHI,CLE,04/06/2002,240,L,101,39,81,48.1,5,11,45.5,18,19,94.7,5,27,32,30,3,6,13,23,-19
185,CLE,CHI,04/06/2002,240,W,120,48,101,47.5,3,10,30.0,21,27,77.8,23,34,57,34,11,6,10,20,19
186,ATL,CHH,04/06/2002,240,L,86,32,88,36.4,3,19,15.8,19,22,86.4,20,27,47,14,4,4,10,19,-7
187,CHH,ATL,04/06/2002,240,W,93,35,78,44.9,4,10,40.0,19,20,95.0,7,33,40,24,8,8,10,16,7
188,MIN,PHX,04/06/2002,240,W,108,42,74,56.8,3,9,33.3,21,23,91.3,10,28,38,31,7,4,16,16,4
189,PHX,MIN,04/06/2002,240,L,104,42,78,53.8,8,15,53.3,12,18,66.7,9,19,28,24,6,3,12,25,-4
190,POR,GSW,04/06/2002,240,W,113,50,102,49.0,2,12,16.7,11,11,100,17,37,54,33,12,5,11,13,27
191,GSW,POR,04/06/2002,240,L,86,39,88,44.3,2,13,15.4,6,9,66.7,10,29,39,26,6,7,19,12,-27
192,DAL,SAS,04/06/2002,240,L,87,35,82,42.7,5,22,22.7,12,19,63.2,8,33,41,12,5,2,14,32,-2
193,SAS,DAL,04/06/2002,240,W,89,29,68,42.6,4,10,40.0,27,45,60.0,11,35,46,16,9,5,13,24,2
194,DEN,GSW,04/05/2002,240,L,104,39,99,39.4,3,14,21.4,23,34,67.6,24,31,55,18,10,4,17,30,-4
195,GSW,DEN,04/05/2002,240,W,108,41,88,46.6,4,14,28.6,22,33,66.7,16,38,54,20,10,11,20,29,4
196,CHH,WAS,04/05/2002,240,W,97,35,72,48.6,2,12,16.7,25,31,80.6,11,30,41,25,10,5,21,28,6
197,WAS,CHH,04/05/2002,240,L,91,35,80,43.8,4,8,50.0,17,34,50.0,16,23,39,16,11,0,17,28,-6
198,LAL,BOS,04/05/2002,240,L,81,28,82,34.1,3,19,15.8,22,25,88.0,8,33,41,11,8,7,13,21,-18
199,BOS,LAL,04/05/2002,240,W,99,40,88,45.5,10,25,40.0,9,17,52.9,12,37,49,28,8,1,14,21,18
200,HOU,MEM,04/05/2002,240,L,81,34,90,37.8,1,17,5.9,12,16,75.0,18,29,47,14,6,7,10,20,-18
201,MEM,HOU,04/05/2002,240,W,99,40,90,44.4,6,16,37.5,13,18,72.2,21,35,56,29,4,8,13,15,18
202,SEA,NYK,04/05/2002,240,L,83,33,77,42.9,2,10,20.0,15,24,62.5,14,35,49,24,9,4,18,20,-3
203,NYK,SEA,04/05/2002,240,W,86,34,76,44.7,4,16,25.0,14,17,82.4,6,29,35,23,5,4,12,21,3
204,MIA,MIL,04/05/2002,240,W,102,38,82,46.3,8,16,50.0,18,22,81.8,11,31,42,23,2,4,12,22,5
205,MIL,MIA,04/05/2002,240,L,97,36,78,46.2,5,19,26.3,20,25,80.0,4,29,33,17,7,3,7,22,-5
206,TOR,CHI,04/05/2002,240,W,98,33,72,45.8,2,10,20.0,30,40,75.0,13,32,45,26,8,6,15,22,2
207,CHI,TOR,04/05/2002,240,L,96,34,77,44.2,3,9,33.3,25,28,89.3,10,29,39,16,7,1,15,31,-2
208,PHI,DET,04/05/2002,240,L,88,36,79,45.6,1,4,25.0,15,19,78.9,15,28,43,20,6,2,10,24,-4
209,DET,PHI,04/05/2002,240,W,92,29,68,42.6,10,20,50.0,24,30,80.0,7,26,33,22,5,7,8,20,4
210,SAC,UTA,04/05/2002,240,W,117,44,81,54.3,6,14,42.9,23,27,85.2,6,26,32,29,13,4,14,25,8
