,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
14,WAS,CLE,04/15/2015,265,L,108,42,97,43.3,8,22,36.4,16,21,76.2,15,35,50,26,8,5,14,13,-5
15,CLE,WAS,04/15/2015,265,W,113,43,91,47.3,16,30,53.3,11,17,64.7,11,33,44,29,7,4,16,17,5
16,BKN,ORL,04/15/2015,240,W,101,39,80,48.8,9,24,37.5,14,23,60.9,7,33,40,25,8,5,13,12,13
17,ORL,BKN,04/15/2015,240,L,88,38,79,48.1,7,20,35.0,5,13,38.5,10,32,42,18,6,4,17,21,-13
18,NYK,DET,04/15/2015,240,L,90,33,77,42.9,7,19,36.8,17,27,63.0,12,28,40,19,6,3,21,18,-22
19,DET,NYK,04/15/2015,240,W,112,41,81,50.6,10,26,38.5,20,27,74.1,11,33,44,20,14,3,13,22,22
20,CHI,ATL,04/15/2015,240,W,91,31,77,40.3,7,24,29.2,22,26,84.6,7,43,50,14,11,9,22,12,6
21,ATL,CHI,04/15/2015,240,L,85,36,92,39.1,8,29,27.6,5,7,71.4,10,32,42,15,10,10,15,19,-6
22,SAC,LAL,04/15/2015,240,W,122,46,84,54.8,8,17,47.1,22,41,53.7,6,36,42,30,10,4,10,16,23
23,LAL,SAC,04/15/2015,240,L,99,36,94,38.3,7,24,29.2,20,25,80.0,16,30,46,22,6,8,15,28,-23
24,DEN,GSW,04/15/2015,240,L,126,45,83,54.2,6,18,33.3,30,36,83.3,9,31,40,28,10,4,21,25,-7
25,GSW,DEN,04/15/2015,240,W,133,47,90,52.2,13,28,46.4,26,34,76.5,14,27,41,30,11,6,13,25,7
26,MIA,PHI,04/15/2015,240,W,105,39,89,43.8,12,31,38.7,15,20,75.0,12,30,42,22,10,2,16,17,4
27,PHI,MIA,04/15/2015,240,L,101,38,83,45.8,5,29,17.2,20,25,80.0,13,32,45,26,7,5,18,21,-4
28,WAS,IND,04/14/2015,290,L,95,37,104,35.6,7,24,29.2,14,17,82.4,13,46,59,22,8,2,13,22,-4
29,IND,WAS,04/14/2015,290,W,99,40,105,38.1,9,30,30.0,10,17,58.8,14,42,56,22,5,9,15,17,4
30,TOR,BOS,04/14/2015,240,L,93,35,80,43.8,9,24,37.5,14,20,70.0,7,36,43,17,9,9,20,18,-2
31,BOS,TOR,04/14/2015,240,W,95,38,99,38.4,6,27,22.2,13,15,86.7,17,33,50,24,7,6,14,19,2
32,LAC,PHX,04/14/2015,240,W,112,42,87,48.3,15,38,39.5,13,18,72.2,11,33,44,26,10,5,13,19,11
33,PHX,LAC,04/14/2015,240,L,101,39,80,48.8,11,26,42.3,12,20,60.0,11,28,39,25,8,3,15,16,-11
34,OKC,POR,04/13/2015,240,W,101,39,96,40.6,4,21,19.0,19,27,70.4,18,40,58,14,8,6,8,19,11
35,POR,OKC,04/13/2015,240,L,90,38,83,45.8,8,23,34.8,6,9,66.7,3,32,35,22,1,4,13,21,-11
36,CHA,HOU,04/13/2015,240,L,90,34,83,41.0,13,32,40.6,9,17,52.9,7,36,43,23,8,5,15,17,-10
37,HOU,CHA,04/13/2015,240,W,100,35,85,41.2,9,35,25.7,21,26,80.8,10,39,49,19,9,10,12,18,10
38,NOP,MIN,04/13/2015,240,W,100,37,84,44.0,6,21,28.6,20,24,83.3,10,29,39,15,6,9,9,23,12
39,MIN,NOP,04/13/2015,240,L,88,31,78,39.7,4,14,28.6,22,28,78.6,8,35,43,19,1,10,11,22,-12
40,LAL,SAC,04/13/2015,240,L,92,40,96,41.7,4,15,26.7,8,13,61.5,17,32,49,19,8,3,11,26,-10
41,SAC,LAL,04/13/2015,240,W,102,35,72,48.6,4,16,25.0,28,36,77.8,5,36,41,22,4,6,10,14,10
42,NYK,ATL,04/13/2015,240,W,112,43,77,55.8,13,25,52.0,13,19,68.4,9,30,39,33,7,7,18,19,4
43,ATL,NYK,04/13/2015,240,L,108,39,88,44.3,11,32,34.4,19,23,82.6,12,25,37,27,10,3,8,17,-4
44,DAL,UTA,04/13/2015,240,L,92,34,82,41.5,9,20,45.0,15,23,65.2,12,29,41,18,4,4,17,21,-17
45,UTA,DAL,04/13/2015,240,W,109,41,82,50.0,11,28,39.3,16,26,61.5,12,36,48,24,10,6,15,19,17
46,ORL,MIA,04/13/2015,240,L,93,35,85,41.2,6,21,28.6,17,28,60.7,11,30,41,14,10,4,8,23,-7
47,MIA,ORL,04/13/2015,240,W,100,39,83,47.0,3,10,30.0,19,23,82.6,11,39,50,21,2,9,14,19,7
48,CLE,DET,04/13/2015,240,W,109,43,85,50.6,17,32,53.1,6,12,50.0,13,32,45,30,5,7,12,19,12
49,DET,CLE,04/13/2015,240,L,97,38,83,45.8,9,25,36.0,12,20,60.0,8,23,31,21,4,4,8,8,-12
50,LAC,DEN,04/13/2015,240,W,110,37,82,45.1,7,21,33.3,29,37,78.4,13,34,47,25,7,8,15,16,7
51,DEN,LAC,04/13/2015,240,L,103,38,101,37.6,12,33,36.4,15,22,68.2,25,33,58,18,7,0,14,27,-7
52,BKN,CHI,04/13/2015,240,L,86,32,87,36.8,3,12,25.0,19,22,86.4,12,30,42,12,2,3,10,14,-27
53,CHI,BKN,04/13/2015,240,W,113,44,88,50.0,12,30,40.0,13,17,76.5,9,37,46,26,7,8,9,18,27
54,MEM,GSW,04/13/2015,240,L,107,41,98,41.8,5,15,33.3,20,25,80.0,18,26,44,24,11,4,15,22,-4
55,GSW,MEM,04/13/2015,240,W,111,39,74,52.7,13,24,54.2,20,27,74.1,6,33,39,30,9,7,21,22,4
56,PHI,MIL,04/13/2015,240,L,97,32,81,39.5,6,28,21.4,27,34,79.4,14,26,40,22,11,6,30,28,-10
57,MIL,PHI,04/13/2015,240,W,107,40,81,49.4,4,9,44.4,23,36,63.9,12,27,39,23,13,7,20,25,10
58,ATL,WAS,04/12/2015,240,L,99,36,87,41.4,9,29,31.0,18,24,75.0,7,31,38,24,10,2,12,22,-9
59,WAS,ATL,04/12/2015,240,W,108,39,85,45.9,9,21,42.9,21,27,77.8,14,37,51,22,8,6,19,19,9
60,DEN,SAC,04/12/2015,240,W,122,45,82,54.9,9,26,34.6,23,30,76.7,10,32,42,32,15,1,18,29,11
61,SAC,DEN,04/12/2015,240,L,111,38,74,51.4,5,18,27.8,30,42,71.4,6,26,32,28,13,0,20,21,-11
62,OKC,IND,04/12/2015,240,L,104,41,95,43.2,11,28,39.3,11,28,39.3,15,28,43,18,5,4,8,28,-12
63,IND,OKC,04/12/2015,240,W,116,42,79,53.2,10,20,50.0,22,35,62.9,9,43,52,25,4,3,13,26,12
64,BKN,MIL,04/12/2015,240,L,73,27,83,32.5,3,18,16.7,16,22,72.7,16,33,49,17,9,5,21,20,-23
65,MIL,BKN,04/12/2015,240,W,96,41,83,49.4,6,20,30.0,8,12,66.7,7,40,47,30,13,7,17,20,23
66,CHA,DET,04/12/2015,240,L,77,27,79,34.2,4,15,26.7,19,29,65.5,6,27,33,16,8,2,9,13,-39
67,DET,CHA,04/12/2015,240,W,116,41,81,50.6,16,28,57.1,18,23,78.3,12,44,56,33,6,4,16,23,39
68,HOU,NOP,04/12/2015,240,W,121,39,73,53.4,9,24,37.5,34,48,70.8,9,31,40,16,6,6,11,18,7
69,NOP,HOU,04/12/2015,240,L,114,44,91,48.4,11,27,40.7,15,22,68.2,13,26,39,22,6,2,11,30,-7
70,CLE,BOS,04/12/2015,240,L,78,31,79,39.2,3,22,13.6,13,19,68.4,11,33,44,18,1,5,25,18,-39
71,BOS,CLE,04/12/2015,240,W,117,46,84,54.8,10,24,41.7,15,22,68.2,6,32,38,29,20,1,9,22,39
72,DAL,LAL,04/12/2015,240,W,120,45,83,54.2,10,21,47.6,20,26,76.9,7,35,42,31,7,9,12,20,14
73,LAL,DAL,04/12/2015,240,L,106,34,78,43.6,9,24,37.5,29,36,80.6,6,31,37,20,4,4,15,20,-14
74,PHX,SAS,04/12/2015,240,L,91,35,85,41.2,4,16,25.0,17,23,73.9,13,28,41,17,6,3,13,23,-16
75,SAS,PHX,04/12/2015,240,W,107,35,69,50.7,8,19,42.1,29,34,85.3,6,37,43,22,7,6,15,22,16
76,POR,UTA,04/11/2015,240,L,105,41,87,47.1,6,30,20.0,17,22,77.3,9,30,39,22,11,4,13,25,-6
77,UTA,POR,04/11/2015,240,W,111,36,79,45.6,6,17,35.3,33,42,78.6,15,33,48,20,9,4,17,17,6
78,MIA,TOR,04/11/2015,240,L,104,37,81,45.7,6,20,30.0,24,44,54.5,14,33,47,14,3,8,7,25,-3
79,TOR,MIA,04/11/2015,240,W,107,35,83,42.2,9,26,34.6,28,37,75.7,15,32,47,12,7,3,7,31,3
80,NYK,ORL,04/11/2015,240,W,80,31,82,37.8,6,20,30.0,12,13,92.3,11,35,46,22,3,6,15,18,1
81,ORL,NYK,04/11/2015,240,L,79,30,84,35.7,6,22,27.3,13,18,72.2,11,38,49,15,10,4,15,18,-1
82,LAC,MEM,04/11/2015,240,W,94,35,88,39.8,6,27,22.2,18,22,81.8,12,31,43,25,10,6,13,21,8
83,MEM,LAC,04/11/2015,240,L,86,34,77,44.2,2,9,22.2,16,24,66.7,11,32,43,24,8,4,18,20,-8
84,PHI,CHI,04/11/2015,240,L,107,37,89,41.6,13,41,31.7,20,25,80.0,14,33,47,19,5,3,15,29,-7
85,CHI,PHI,04/11/2015,240,W,114,40,90,44.4,9,26,34.6,25,36,69.4,13,35,48,20,8,5,10,20,7
86,MIN,GSW,04/11/2015,240,L,101,35,79,44.3,11,24,45.8,20,26,76.9,8,32,40,27,9,4,15,22,-9
87,GSW,MIN,04/11/2015,240,W,110,42,93,45.2,11,31,35.5,15,21,71.4,13,37,50,28,10,5,12,19,9
88,PHX,NOP,04/10/2015,240,L,75,30,85,35.3,7,25,28.0,8,10,80.0,10,33,43,18,9,4,10,18,-15
89,NOP,PHX,04/10/2015,240,W,90,37,84,44.0,5,19,26.3,11,19,57.9,15,41,56,29,4,13,11,12,15
90,OKC,SAC,04/10/2015,240,W,116,44,97,45.4,10,31,32.3,18,24,75.0,16,31,47,21,8,4,7,22,13
91,SAC,OKC,04/10/2015,240,L,103,37,81,45.7,9,24,37.5,20,28,71.4,14,36,50,19,4,6,16,23,-13
92,DAL,DEN,04/10/2015,290,W,144,57,109,52.3,11,29,37.9,19,24,79.2,11,38,49,39,8,6,17,23,1
93,DEN,DAL,04/10/2015,290,L,143,53,125,42.4,15,43,34.9,22,25,88.0,27,34,61,29,10,1,15,26,-1
94,ATL,CHA,04/10/2015,240,W,104,41,82,50.0,10,28,35.7,12,16,75.0,9,35,44,31,10,4,14,18,24
95,CHA,ATL,04/10/2015,240,L,80,30,83,36.1,8,30,26.7,12,18,66.7,12,34,46,21,8,3,15,15,-24
96,UTA,MEM,04/10/2015,240,L,88,31,71,43.7,11,23,47.8,15,22,68.2,9,30,39,16,4,3,17,22,-1
97,MEM,UTA,04/10/2015,240,W,89,36,76,47.4,5,15,33.3,12,19,63.2,7,29,36,22,8,1,11,22,1
98,IND,DET,04/10/2015,240,W,107,38,79,48.1,11,19,57.9,20,22,90.9,9,33,42,29,6,1,10,21,4
99,DET,IND,04/10/2015,240,L,103,40,89,44.9,11,23,47.8,12,23,52.2,15,30,45,25,5,5,11,20,-4
100,SAS,HOU,04/10/2015,240,W,104,41,85,48.2,4,17,23.5,18,24,75.0,13,27,40,23,12,3,16,35,1
101,HOU,SAS,04/10/2015,240,L,103,31,66,47.0,9,21,42.9,32,53,60.4,9,30,39,19,9,5,20,26,-1
102,BOS,CLE,04/10/2015,240,W,99,38,84,45.2,8,22,36.4,15,21,71.4,11,32,43,30,11,2,15,24,9
103,CLE,BOS,04/10/2015,240,L,90,32,77,41.6,9,34,26.5,17,25,68.0,12,30,42,25,4,2,22,21,-9
104,ORL,TOR,04/10/2015,240,L,99,41,89,46.1,7,20,35.0,10,10,100,14,32,46,21,11,4,17,19,-2
105,TOR,ORL,04/10/2015,240,W,101,39,94,41.5,9,30,30.0,14,15,93.3,17,29,46,22,8,1,16,15,2
106,WAS,BKN,04/10/2015,240,L,80,32,82,39.0,5,15,33.3,11,17,64.7,17,33,50,23,3,4,21,21,-37
107,BKN,WAS,04/10/2015,240,W,117,45,89,50.6,12,20,60.0,15,23,65.2,12,32,44,29,10,1,6,20,37
108,MIL,NYK,04/10/2015,240,W,99,37,76,48.7,6,17,35.3,19,29,65.5,5,28,33,18,17,3,18,22,8
109,NYK,MIL,04/10/2015,240,L,91,34,72,47.2,5,13,38.5,18,24,75.0,5,37,42,22,7,5,26,26,-8
110,MIN,LAL,04/10/2015,240,L,98,32,74,43.2,3,15,20.0,31,34,91.2,9,30,39,17,7,3,12,20,-8
111,LAL,MIN,04/10/2015,240,W,106,41,83,49.4,9,23,39.1,15,24,62.5,14,32,46,35,6,2,14,22,8
112,CHI,MIA,04/09/2015,240,W,89,35,91,38.5,6,23,26.1,13,17,76.5,15,36,51,17,10,2,11,11,11
113,MIA,CHI,04/09/2015,240,L,78,34,88,38.6,5,18,27.8,5,7,71.4,13,33,46,14,2,7,14,17,-11
114,GSW,POR,04/09/2015,240,W,116,48,90,53.3,12,26,46.2,8,9,88.9,9,35,44,27,6,5,14,12,11
115,POR,GSW,04/09/2015,240,L,105,46,98,46.9,7,24,29.2,6,8,75.0,11,30,41,28,6,5,9,12,-11
116,NOP,MEM,04/08/2015,240,L,74,28,80,35.0,6,21,28.6,12,18,66.7,12,27,39,13,8,3,12,15,-36
117,MEM,NOP,04/08/2015,240,W,110,45,88,51.1,8,17,47.1,12,14,85.7,14,38,52,27,7,3,8,16,36
118,TOR,CHA,04/08/2015,240,W,92,33,77,42.9,12,27,44.4,14,19,73.7,9,38,47,20,5,9,10,19,18
119,CHA,TOR,04/08/2015,240,L,74,28,81,34.6,10,22,45.5,8,11,72.7,9,26,35,15,4,5,8,15,-18
120,DEN,LAL,04/08/2015,240,W,119,44,88,50.0,13,30,43.3,18,24,75.0,11,34,45,26,7,6,9,22,18
121,LAL,DEN,04/08/2015,240,L,101,36,75,48.0,5,16,31.3,24,35,68.6,9,30,39,15,7,2,15,20,-18
122,DAL,PHX,04/08/2015,240,W,107,45,94,47.9,4,18,22.2,13,16,81.3,15,32,47,18,3,3,8,17,3
123,PHX,DAL,04/08/2015,240,L,104,40,82,48.8,8,25,32.0,16,19,84.2,8,29,37,22,6,5,12,25,-3
124,MIL,CLE,04/08/2015,240,L,99,42,84,50.0,6,18,33.3,9,13,69.2,7,25,32,30,13,3,12,22,-5
125,CLE,MIL,04/08/2015,240,W,104,36,74,48.6,11,34,32.4,21,26,80.8,11,33,44,23,8,5,18,17,5
126,UTA,SAC,04/08/2015,240,W,103,36,74,48.6,13,31,41.9,18,25,72.0,13,34,47,23,5,8,16,22,12
127,SAC,UTA,04/08/2015,240,L,91,33,75,44.0,7,16,43.8,18,28,64.3,7,24,31,19,9,1,10,17,-12
128,POR,MIN,04/08/2015,240,W,116,42,85,49.4,12,33,36.4,20,23,87.0,12,41,53,25,8,2,15,23,25
129,MIN,POR,04/08/2015,240,L,91,32,85,37.6,3,11,27.3,24,29,82.8,10,25,35,16,12,2,11,17,-25
130,BOS,DET,04/08/2015,240,W,113,36,80,45.0,8,28,28.6,33,34,97.1,10,27,37,20,12,2,11,15,10
131,DET,BOS,04/08/2015,240,L,103,45,84,53.6,7,18,38.9,6,10,60.0,11,30,41,29,7,5,19,25,-10
132,ORL,CHI,04/08/2015,240,W,105,38,82,46.3,8,23,34.8,21,24,87.5,13,31,44,21,8,3,15,19,2
133,CHI,ORL,04/08/2015,240,L,103,34,79,43.0,12,26,46.2,23,31,74.2,12,29,41,25,9,4,17,16,-2
134,ATL,BKN,04/08/2015,240,W,114,43,86,50.0,11,28,39.3,17,25,68.0,10,30,40,35,11,4,11,18,3
135,BKN,ATL,04/08/2015,240,L,111,41,87,47.1,7,26,26.9,22,25,88.0,14,33,47,27,7,4,13,20,-3
136,NYK,IND,04/08/2015,240,L,86,29,84,34.5,7,17,41.2,21,26,80.8,9,25,34,13,8,2,11,25,-16
137,IND,NYK,04/08/2015,240,W,102,38,77,49.4,4,22,18.2,22,27,81.5,11,43,54,23,7,4,17,24,16
138,HOU,SAS,04/08/2015,240,L,98,39,84,46.4,10,25,40.0,10,16,62.5,8,31,39,25,7,3,15,12,-12
139,SAS,HOU,04/08/2015,240,W,110,48,95,50.5,7,21,33.3,7,9,77.8,13,34,47,21,11,7,9,13,12
140,PHI,WAS,04/08/2015,240,L,90,31,89,34.8,9,27,33.3,19,27,70.4,17,19,36,17,11,1,10,22,-29
141,WAS,PHI,04/08/2015,240,W,119,47,72,65.3,8,15,53.3,17,23,73.9,6,39,45,35,4,8,15,21,29
142,NOP,GSW,04/07/2015,240,W,103,36,83,43.4,9,19,47.4,22,30,73.3,8,37,45,25,8,8,12,13,3
143,GSW,NOP,04/07/2015,240,L,100,42,95,44.2,9,22,40.9,7,10,70.0,11,39,50,25,6,12,12,21,-3
144,SAS,OKC,04/07/2015,240,W,113,47,89,52.8,10,24,41.7,9,13,69.2,12,34,46,27,7,7,15,20,25
145,OKC,SAS,04/07/2015,240,L,88,34,84,40.5,5,19,26.3,15,28,53.6,11,28,39,14,13,3,15,14,-25
146,SAC,MIN,04/07/2015,240,W,116,42,80,52.5,9,24,37.5,23,34,67.6,13,36,49,25,5,7,14,17,5
147,MIN,SAC,04/07/2015,240,L,111,45,93,48.4,6,19,31.6,15,21,71.4,9,27,36,29,6,4,10,24,-5
148,PHX,ATL,04/07/2015,240,L,69,26,83,31.3,4,20,20.0,13,18,72.2,9,28,37,16,5,6,16,9,-27
149,ATL,PHX,04/07/2015,240,W,96,41,83,49.4,4,25,16.0,10,14,71.4,8,46,54,21,9,4,15,17,27
150,CHA,MIA,04/07/2015,240,L,100,39,91,42.9,5,18,27.8,17,21,81.0,15,30,45,12,8,5,9,26,-5
151,MIA,CHA,04/07/2015,240,W,105,40,81,49.4,3,15,20.0,22,28,78.6,8,34,42,20,4,6,11,17,5
152,LAC,LAL,04/07/2015,240,W,105,39,81,48.1,7,24,29.2,20,30,66.7,6,40,46,25,6,6,9,22,5
153,LAL,LAC,04/07/2015,240,L,100,35,84,41.7,9,25,36.0,21,27,77.8,8,35,43,24,2,1,11,25,-5
154,POR,BKN,04/06/2015,240,L,96,39,87,44.8,11,26,42.3,7,9,77.8,11,39,50,17,4,3,14,21,-10
155,BKN,POR,04/06/2015,240,W,106,41,91,45.1,6,14,42.9,18,23,78.3,12,34,46,25,6,5,7,11,10
156,HOU,OKC,04/05/2015,240,W,115,38,81,46.9,8,28,28.6,31,50,62.0,12,30,42,18,14,4,10,25,3
157,OKC,HOU,04/05/2015,240,L,112,40,92,43.5,14,30,46.7,18,26,69.2,17,34,51,21,4,2,18,32,-3
158,UTA,SAC,04/05/2015,240,W,101,40,87,46.0,8,24,33.3,13,18,72.2,14,33,47,18,11,6,20,24,6
159,SAC,UTA,04/05/2015,240,L,95,38,79,48.1,5,15,33.3,14,24,58.3,11,32,43,20,13,3,20,20,-6
160,IND,MIA,04/05/2015,240,W,112,37,85,43.5,14,30,46.7,24,36,66.7,20,35,55,23,6,7,11,22,23
161,MIA,IND,04/05/2015,240,L,89,37,82,45.1,2,20,10.0,13,19,68.4,7,30,37,15,7,7,14,25,-23
162,CLE,CHI,04/05/2015,240,W,99,35,83,42.2,16,37,43.2,13,22,59.1,10,30,40,24,9,4,11,17,5
163,CHI,CLE,04/05/2015,240,L,94,34,76,44.7,11,27,40.7,15,21,71.4,9,36,45,28,7,2,16,22,-5
164,NYK,PHI,04/05/2015,240,W,101,37,72,51.4,3,13,23.1,24,29,82.8,15,34,49,24,6,14,19,18,10
165,PHI,NYK,04/05/2015,240,L,91,38,99,38.4,10,32,31.3,5,8,62.5,19,17,36,22,8,5,10,23,-10
166,LAC,LAL,04/05/2015,240,W,106,40,75,53.3,15,27,55.6,11,18,61.1,7,33,40,27,10,1,10,20,28
167,LAL,LAC,04/05/2015,240,L,78,29,75,38.7,7,17,41.2,13,22,59.1,14,27,41,17,3,3,19,18,-28
168,GSW,SAS,04/05/2015,240,L,92,39,91,42.9,9,28,32.1,5,10,50.0,10,29,39,25,4,2,11,13,-15
169,SAS,GSW,04/05/2015,240,W,107,44,83,53.0,7,21,33.3,12,15,80.0,6,41,47,27,8,4,14,13,15
170,WAS,MEM,04/04/2015,240,W,92,38,79,48.1,8,22,36.4,8,10,80.0,6,34,40,24,9,0,17,18,9
171,MEM,WAS,04/04/2015,240,L,83,34,81,42.0,1,15,6.7,14,18,77.8,9,32,41,23,2,3,15,15,-9
172,BOS,TOR,04/04/2015,265,W,117,47,97,48.5,8,26,30.8,15,22,68.2,12,32,44,26,10,4,15,28,1
173,TOR,BOS,04/04/2015,265,L,116,40,83,48.2,6,23,26.1,30,38,78.9,9,37,46,15,7,4,16,22,-1
174,CHA,PHI,04/04/2015,240,W,92,35,86,40.7,1,13,7.7,21,23,91.3,13,31,44,13,5,5,12,20,1
175,PHI,CHA,04/04/2015,240,L,91,28,76,36.8,11,26,42.3,24,33,72.7,11,29,40,13,4,14,15,24,-1
176,DEN,LAC,04/04/2015,240,L,92,32,85,37.6,6,22,27.3,22,31,71.0,15,29,44,21,7,1,16,31,-15
177,LAC,DEN,04/04/2015,240,W,107,34,79,43.0,13,34,38.2,26,42,61.9,13,34,47,24,9,7,15,27,15
178,ATL,BKN,04/04/2015,240,W,131,49,82,59.8,17,33,51.5,16,19,84.2,7,27,34,40,15,4,13,16,32
179,BKN,ATL,04/04/2015,240,L,99,39,80,48.8,10,23,43.5,11,17,64.7,12,27,39,22,7,2,21,15,-32
180,DAL,GSW,04/04/2015,240,L,110,34,80,42.5,3,16,18.8,39,54,72.2,10,34,44,14,6,2,16,23,-13
181,GSW,DAL,04/04/2015,240,W,123,43,95,45.3,14,36,38.9,23,32,71.9,17,38,55,28,12,4,14,37,13
182,ORL,MIL,04/04/2015,240,W,97,40,86,46.5,8,21,38.1,9,13,69.2,12,33,45,23,7,10,12,13,7
183,MIL,ORL,04/04/2015,240,L,90,39,89,43.8,5,16,31.3,7,13,53.8,14,31,45,26,8,6,13,19,-7
184,NOP,POR,04/04/2015,240,L,90,39,85,45.9,7,16,43.8,5,10,50.0,9,26,35,18,8,5,9,18,-9
185,POR,NOP,04/04/2015,240,W,99,36,84,42.9,6,16,37.5,21,23,91.3,18,33,51,17,4,3,11,9,9
186,DET,MIA,04/04/2015,240,W,99,36,73,49.3,12,26,46.2,15,23,65.2,8,25,33,20,6,3,16,21,1
187,MIA,DET,04/04/2015,240,L,98,37,77,48.1,5,20,25.0,19,26,73.1,11,26,37,19,6,7,14,20,-1
188,PHX,UTA,04/04/2015,240,W,87,30,69,43.5,5,14,35.7,22,29,75.9,6,26,32,12,11,7,16,21,2
189,UTA,PHX,04/04/2015,240,L,85,29,74,39.2,7,21,33.3,20,24,83.3,13,34,47,17,10,2,18,23,-2
190,MEM,OKC,04/03/2015,240,W,100,38,80,47.5,4,21,19.0,20,28,71.4,8,37,45,16,7,7,13,22,8
191,OKC,MEM,04/03/2015,240,L,92,36,88,40.9,4,17,23.5,16,26,61.5,11,36,47,18,7,3,12,23,-8
192,WAS,NYK,04/03/2015,240,W,101,43,93,46.2,7,16,43.8,8,12,66.7,12,36,48,32,8,8,11,17,14
193,NYK,WAS,04/03/2015,240,L,87,31,84,36.9,7,21,33.3,18,20,90.0,9,33,42,17,6,5,11,15,-14
194,ORL,MIN,04/03/2015,240,W,97,40,92,43.5,6,21,28.6,11,17,64.7,20,33,53,23,12,1,19,24,13
195,MIN,ORL,04/03/2015,240,L,84,29,64,45.3,1,11,9.1,25,32,78.1,3,27,30,15,8,6,20,17,-13
196,SAC,NOP,04/03/2015,240,L,95,37,78,47.4,6,17,35.3,15,25,60.0,6,32,38,21,4,6,10,26,-6
197,NOP,SAC,04/03/2015,240,W,101,34,87,39.1,14,29,48.3,19,28,67.9,16,34,50,20,4,5,12,20,6
198,CHA,IND,04/03/2015,240,L,74,28,80,35.0,4,18,22.2,14,20,70.0,10,32,42,15,10,5,18,13,-19
199,IND,CHA,04/03/2015,240,W,93,36,83,43.4,8,16,50.0,13,18,72.2,15,40,55,20,13,4,20,20,19
200,MIL,BOS,04/03/2015,240,W,110,45,85,52.9,9,24,37.5,11,18,61.1,9,36,45,31,10,6,18,20,9
201,BOS,MIL,04/03/2015,240,L,101,39,88,44.3,8,24,33.3,15,16,93.8,9,32,41,19,7,2,17,20,-9
202,BKN,TOR,04/03/2015,240,W,114,46,88,52.3,5,16,31.3,17,23,73.9,17,24,41,21,10,1,9,18,5
203,TOR,BKN,04/03/2015,240,L,109,42,82,51.2,8,26,30.8,17,23,73.9,13,27,40,24,5,1,16,21,-5
204,CHI,DET,04/03/2015,240,W,88,33,85,38.8,4,17,23.5,18,21,85.7,19,25,44,18,9,5,12,15,6
205,DET,CHI,04/03/2015,240,L,82,32,74,43.2,6,19,31.6,12,15,80.0,11,31,42,14,9,12,18,20,-6
206,POR,LAL,04/03/2015,240,W,107,43,88,48.9,10,26,38.5,11,11,100,6,47,53,21,7,6,8,14,30
207,LAL,POR,04/03/2015,240,L,77,31,82,37.8,5,14,35.7,10,17,58.8,6,37,43,13,4,6,13,10,-30
208,DEN,SAS,04/03/2015,240,L,93,40,87,46.0,6,17,35.3,7,11,63.6,11,23,34,17,8,3,18,18,-30
209,SAS,DEN,04/03/2015,240,W,123,47,85,55.3,14,34,41.2,15,17,88.2,14,31,45,33,11,8,18,15,30
210,HOU,DAL,04/02/2015,240,W,108,34,77,44.2,11,31,35.5,29,40,72.5,17,38,55,24,9,2,20,24,7
