,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
49,DET,MIN,05/11/2021,240,L,100,35,75,46.7,10,23,43.5,20,26,76.9,6,40,46,21,8,5,28,23,-19
50,DEN,CHA,05/11/2021,240,W,117,41,83,49.4,13,33,39.4,22,26,84.6,10,28,38,26,12,2,17,19,5
51,CHA,DEN,05/11/2021,240,L,112,42,91,46.2,11,39,28.2,17,20,85.0,15,34,49,30,9,5,17,17,-5
52,MIL,SAS,05/10/2021,240,L,125,47,94,50.0,13,41,31.7,18,23,78.3,8,26,34,26,6,6,8,13,-21
53,SAS,MIL,05/10/2021,240,W,146,56,94,59.6,17,29,58.6,17,21,81.0,9,37,46,27,6,5,13,16,21
54,NOP,MEM,05/10/2021,240,L,110,43,97,44.3,10,23,43.5,14,21,66.7,14,36,50,29,9,4,12,18,-5
55,MEM,NOP,05/10/2021,240,W,115,45,91,49.5,9,30,30.0,16,27,59.3,10,39,49,33,8,19,12,17,5
56,ATL,WAS,05/10/2021,240,W,125,46,96,47.9,10,30,33.3,23,26,88.5,13,42,55,23,4,6,12,17,1
57,WAS,ATL,05/10/2021,240,L,124,51,100,51.0,13,26,50.0,9,11,81.8,8,34,42,28,8,8,9,21,-1
58,CLE,IND,05/10/2021,240,L,102,33,93,35.5,13,39,33.3,23,30,76.7,15,35,50,21,8,2,12,13,-9
59,IND,CLE,05/10/2021,240,W,111,44,88,50.0,11,27,40.7,12,16,75.0,10,37,47,32,7,13,11,21,9
60,GSW,UTA,05/10/2021,240,W,119,41,88,46.6,14,42,33.3,23,25,92.0,9,32,41,26,8,2,10,20,3
61,UTA,GSW,05/10/2021,240,L,116,41,91,45.1,13,44,29.5,21,24,87.5,13,35,48,14,7,1,15,20,-3
62,POR,HOU,05/10/2021,240,W,140,47,92,51.1,18,40,45.0,28,35,80.0,12,35,47,30,7,4,9,18,11
63,HOU,POR,05/10/2021,240,L,129,42,85,49.4,18,38,47.4,27,28,96.4,7,37,44,30,5,2,13,26,-11
64,CHI,DET,05/09/2021,240,W,108,43,84,51.2,12,32,37.5,10,14,71.4,5,38,43,27,6,3,9,22,12
65,DET,CHI,05/09/2021,240,L,96,36,79,45.6,11,27,40.7,13,22,59.1,5,32,37,22,4,4,14,14,-12
66,CHA,NOP,05/09/2021,240,L,110,42,95,44.2,13,37,35.1,13,18,72.2,11,35,46,22,6,8,19,19,-2
67,NOP,CHA,05/09/2021,240,W,112,45,96,46.9,12,37,32.4,10,22,45.5,16,35,51,26,11,9,16,20,2
68,MIN,ORL,05/09/2021,240,W,128,47,97,48.5,16,45,35.6,18,24,75.0,12,45,57,30,5,9,10,20,32
69,ORL,MIN,05/09/2021,240,L,96,36,91,39.6,9,36,25.0,15,22,68.2,10,35,45,20,5,5,13,20,-32
70,CLE,DAL,05/09/2021,240,L,97,33,86,38.4,11,31,35.5,20,31,64.5,10,28,38,18,5,2,16,12,-27
71,DAL,CLE,05/09/2021,240,W,124,50,93,53.8,15,39,38.5,9,11,81.8,8,34,42,33,9,7,12,24,27
72,NYK,LAC,05/09/2021,240,W,106,42,90,46.7,13,32,40.6,9,9,100,8,37,45,25,7,5,10,17,6
73,LAC,NYK,05/09/2021,240,L,100,37,86,43.0,12,35,34.3,14,16,87.5,7,36,43,24,5,1,13,12,-6
74,LAL,PHX,05/09/2021,240,W,123,39,80,48.8,13,30,43.3,32,41,78.0,14,27,41,24,11,3,14,21,13
75,PHX,LAL,05/09/2021,240,L,110,39,73,53.4,11,25,44.0,21,25,84.0,3,29,32,23,8,6,15,29,-13
76,SAC,OKC,05/09/2021,240,W,126,45,85,52.9,16,36,44.4,20,24,83.3,9,42,51,30,8,11,15,19,28
77,OKC,SAC,05/09/2021,240,L,98,34,87,39.1,11,37,29.7,19,29,65.5,10,28,38,23,9,3,14,18,-28
78,BOS,MIA,05/09/2021,240,L,124,45,83,54.2,14,38,36.8,20,25,80.0,6,28,34,29,7,3,14,22,-6
79,MIA,BOS,05/09/2021,240,W,130,47,82,57.3,16,35,45.7,20,22,90.9,3,32,35,30,8,2,11,20,6
80,BKN,DEN,05/08/2021,240,W,125,41,66,62.1,16,31,51.6,27,33,81.8,2,33,35,27,10,5,17,24,6
81,DEN,BKN,05/08/2021,240,L,119,42,92,45.7,14,41,34.1,21,23,91.3,10,23,33,21,8,1,12,23,-6
82,OKC,GSW,05/08/2021,240,L,97,38,94,40.4,9,37,24.3,12,20,60.0,11,30,41,21,10,1,13,16,-39
83,GSW,OKC,05/08/2021,240,W,136,47,81,58.0,27,54,50.0,15,18,83.3,2,44,46,31,5,4,19,19,39
84,HOU,UTA,05/08/2021,240,L,116,43,98,43.9,18,51,35.3,12,17,70.6,9,31,40,25,11,3,9,15,-8
85,UTA,HOU,05/08/2021,240,W,124,45,85,52.9,15,38,39.5,19,21,90.5,7,42,49,28,7,4,18,13,8
86,SAS,POR,05/08/2021,240,L,102,37,93,39.8,8,30,26.7,20,23,87.0,7,33,40,17,6,5,7,24,-22
87,POR,SAS,05/08/2021,240,W,124,45,97,46.4,12,34,35.3,22,30,73.3,18,45,63,24,3,5,8,15,22
88,TOR,MEM,05/08/2021,240,L,99,36,94,38.3,10,32,31.3,17,24,70.8,13,33,46,18,10,2,12,21,-10
89,MEM,TOR,05/08/2021,240,W,109,38,85,44.7,14,43,32.6,19,26,73.1,14,42,56,24,7,8,17,21,10
90,IND,WAS,05/08/2021,265,L,132,50,104,48.1,7,29,24.1,25,30,83.3,8,41,49,33,11,5,13,24,-1
91,WAS,IND,05/08/2021,265,W,133,49,110,44.5,9,32,28.1,26,30,86.7,15,45,60,26,7,9,18,24,1
92,PHI,DET,05/08/2021,240,W,118,41,84,48.8,9,30,30.0,27,31,87.1,9,35,44,22,11,4,11,18,14
93,DET,PHI,05/08/2021,240,L,104,41,84,48.8,11,34,32.4,11,16,68.8,10,34,44,22,5,7,18,25,-14
94,LAL,POR,05/07/2021,240,L,101,37,89,41.6,11,30,36.7,16,22,72.7,10,39,49,19,2,4,14,20,-5
95,POR,LAL,05/07/2021,240,W,106,37,88,42.0,12,37,32.4,20,21,95.2,6,38,44,22,6,2,9,20,5
96,NYK,PHX,05/07/2021,240,L,105,38,84,45.2,11,32,34.4,18,23,78.3,6,35,41,24,2,4,13,25,-23
97,PHX,NYK,05/07/2021,240,W,128,43,92,46.7,18,41,43.9,24,25,96.0,7,38,45,26,5,3,7,17,23
98,SAS,SAC,05/07/2021,240,W,113,46,89,51.7,4,22,18.2,17,19,89.5,7,37,44,20,8,7,13,12,9
99,SAC,SAS,05/07/2021,240,L,104,41,84,48.8,13,32,40.6,9,15,60.0,4,31,35,27,10,3,16,19,-9
100,DEN,UTA,05/07/2021,240,L,120,43,83,51.8,17,38,44.7,17,20,85.0,9,29,38,31,8,3,17,16,-7
101,UTA,DEN,05/07/2021,240,W,127,43,89,48.3,21,46,45.7,20,23,87.0,9,29,38,27,9,3,12,20,7
102,ORL,CHA,05/07/2021,240,L,112,41,98,41.8,9,30,30.0,21,28,75.0,14,33,47,19,6,7,7,24,-10
103,CHA,ORL,05/07/2021,240,W,122,44,89,49.4,9,33,27.3,25,33,75.8,11,40,51,28,5,4,11,23,10
104,CLE,DAL,05/07/2021,240,L,90,32,83,38.6,6,29,20.7,20,26,76.9,11,32,43,17,6,0,15,18,-20
105,DAL,CLE,05/07/2021,240,W,110,41,83,49.4,10,32,31.3,18,22,81.8,9,36,45,21,7,7,10,22,20
106,MIA,MIN,05/07/2021,240,W,121,44,87,50.6,13,32,40.6,20,27,74.1,8,29,37,27,9,2,14,22,9
107,MIN,MIA,05/07/2021,240,L,112,41,85,48.2,10,37,27.0,20,30,66.7,9,32,41,27,7,4,16,24,-9
108,HOU,MIL,05/07/2021,240,L,133,48,96,50.0,25,53,47.2,12,18,66.7,7,30,37,36,10,5,16,21,-8
109,MIL,HOU,05/07/2021,240,W,141,51,95,53.7,19,46,41.3,20,23,87.0,13,40,53,30,8,5,17,14,8
110,CHI,BOS,05/07/2021,240,W,121,43,99,43.4,18,40,45.0,17,18,94.4,15,37,52,26,10,4,9,20,22
111,BOS,CHI,05/07/2021,240,L,99,35,86,40.7,11,39,28.2,18,23,78.3,11,36,47,19,5,8,14,15,-22
112,PHI,NOP,05/07/2021,240,W,109,38,85,44.7,15,35,42.9,18,22,81.8,10,41,51,27,5,6,17,19,2
113,NOP,PHI,05/07/2021,240,L,107,41,101,40.6,9,36,25.0,16,22,72.7,16,36,52,26,12,6,11,21,-2
114,LAC,LAL,05/06/2021,240,W,118,41,77,53.2,13,31,41.9,23,26,88.5,9,39,48,23,4,5,22,25,24
115,LAL,LAC,05/06/2021,240,L,94,33,87,37.9,10,36,27.8,18,29,62.1,11,23,34,21,8,6,11,23,-24
116,GSW,OKC,05/06/2021,240,W,118,42,86,48.8,19,47,40.4,15,18,83.3,7,42,49,36,4,1,14,19,21
117,OKC,GSW,05/06/2021,240,L,97,36,88,40.9,9,39,23.1,16,20,80.0,5,34,39,21,9,1,10,19,-21
118,WAS,TOR,05/06/2021,265,W,131,41,94,43.6,13,30,43.3,36,43,83.7,11,36,47,29,4,6,15,22,2
119,TOR,WAS,05/06/2021,265,L,129,47,105,44.8,14,38,36.8,21,27,77.8,18,32,50,23,9,5,13,30,-2
120,MEM,DET,05/06/2021,240,L,97,38,89,42.7,10,37,27.0,11,17,64.7,12,30,42,25,7,5,15,14,-14
121,DET,MEM,05/06/2021,240,W,111,44,83,53.0,11,28,39.3,12,14,85.7,5,34,39,24,9,6,12,18,14
122,ATL,IND,05/06/2021,240,L,126,48,94,51.1,15,37,40.5,15,18,83.3,10,24,34,27,8,6,12,17,-7
123,IND,ATL,05/06/2021,240,W,133,54,87,62.1,8,20,40.0,17,19,89.5,4,32,36,35,11,4,15,19,7
124,BKN,DAL,05/06/2021,240,L,109,41,95,43.2,13,37,35.1,14,15,93.3,10,41,51,18,8,4,13,18,-4
125,DAL,BKN,05/06/2021,240,W,113,40,89,44.9,15,34,44.1,18,26,69.2,12,39,51,23,10,3,12,15,4
126,CHI,CHA,05/06/2021,240,W,120,46,91,50.5,18,37,48.6,10,17,58.8,15,41,56,33,10,8,17,20,21
127,CHA,CHI,05/06/2021,240,L,99,38,90,42.2,16,35,45.7,7,18,38.9,13,32,45,29,11,3,15,16,-21
128,DEN,NYK,05/05/2021,240,W,113,37,97,38.1,12,39,30.8,27,33,81.8,17,46,63,23,13,7,15,24,16
129,NYK,DEN,05/05/2021,240,L,97,33,86,38.4,13,35,37.1,18,27,66.7,6,36,42,18,6,10,15,24,-16
130,SAS,UTA,05/05/2021,240,L,94,37,92,40.2,7,23,30.4,13,20,65.0,9,26,35,22,7,5,7,13,-32
131,UTA,SAS,05/05/2021,240,W,126,49,88,55.7,18,41,43.9,10,14,71.4,7,46,53,24,5,2,18,20,32
132,MIL,WAS,05/05/2021,240,W,135,48,89,53.9,18,37,48.6,21,28,75.0,10,35,45,30,4,6,20,31,1
133,WAS,MIL,05/05/2021,240,L,134,47,96,49.0,8,22,36.4,32,43,74.4,11,32,43,27,6,6,7,23,-1
134,PHI,HOU,05/05/2021,240,W,135,50,94,53.2,15,35,42.9,20,22,90.9,11,36,47,26,10,6,10,16,20
135,HOU,PHI,05/05/2021,240,L,115,42,93,45.2,17,45,37.8,14,18,77.8,12,26,38,28,6,5,13,16,-20
136,BOS,ORL,05/05/2021,240,W,132,51,96,53.1,21,45,46.7,9,12,75.0,9,36,45,28,8,9,11,23,36
137,ORL,BOS,05/05/2021,240,L,96,33,85,38.8,6,25,24.0,24,28,85.7,10,35,45,13,7,7,19,11,-36
138,MEM,MIN,05/05/2021,240,W,139,52,97,53.6,14,29,48.3,21,28,75.0,12,34,46,30,6,4,14,19,4
139,MIN,MEM,05/05/2021,240,L,135,49,94,52.1,19,39,48.7,18,22,81.8,12,29,41,32,7,5,14,22,-4
140,IND,SAC,05/05/2021,240,L,93,36,83,43.4,9,25,36.0,12,17,70.6,10,38,48,26,8,6,22,13,-11
141,SAC,IND,05/05/2021,240,W,104,43,95,45.3,8,32,25.0,10,14,71.4,12,36,48,21,16,7,12,14,11
142,PHX,ATL,05/05/2021,240,L,103,33,79,41.8,12,32,37.5,25,29,86.2,10,20,30,19,9,3,10,16,-32
143,ATL,PHX,05/05/2021,240,W,135,53,84,63.1,13,26,50.0,16,18,88.9,9,37,46,35,8,6,11,21,32
144,POR,CLE,05/05/2021,240,W,141,53,92,57.6,16,33,48.5,19,25,76.0,11,43,54,26,7,9,10,20,36
145,CLE,POR,05/05/2021,240,L,105,37,92,40.2,13,38,34.2,18,26,69.2,12,30,42,23,9,3,9,18,-36
146,LAC,TOR,05/04/2021,240,W,105,39,75,52.0,15,34,44.1,12,13,92.3,4,38,42,28,7,5,18,14,5
147,TOR,LAC,05/04/2021,240,L,100,40,87,46.0,12,35,34.3,8,13,61.5,7,30,37,22,10,3,12,15,-5
148,OKC,SAC,05/04/2021,240,L,99,35,98,35.7,11,36,30.6,18,25,72.0,17,40,57,21,5,4,10,14,-4
149,SAC,OKC,05/04/2021,240,W,103,39,95,41.1,12,43,27.9,13,16,81.3,9,40,49,25,6,10,12,19,4
150,NOP,GSW,05/04/2021,240,W,108,39,97,40.2,12,30,40.0,18,22,81.8,14,43,57,28,10,3,12,9,5
151,GSW,NOP,05/04/2021,240,L,103,39,93,41.9,20,53,37.7,5,7,71.4,8,40,48,22,7,9,18,17,-5
152,MIA,DAL,05/04/2021,240,L,113,39,84,46.4,18,41,43.9,17,21,81.0,8,31,39,30,9,2,12,17,-14
153,DAL,MIA,05/04/2021,240,W,127,46,87,52.9,22,48,45.8,13,18,72.2,12,32,44,26,6,4,13,17,14
154,BKN,MIL,05/04/2021,240,L,118,41,84,48.8,20,43,46.5,16,26,61.5,6,33,39,21,6,6,13,25,-6
155,MIL,BKN,05/04/2021,240,W,124,44,98,44.9,14,37,37.8,22,27,81.5,15,40,55,23,7,3,13,21,6
156,CHA,DET,05/04/2021,240,W,102,38,93,40.9,8,31,25.8,18,24,75.0,16,35,51,23,8,5,8,23,3
157,DET,CHA,05/04/2021,240,L,99,39,85,45.9,9,32,28.1,12,20,60.0,10,36,46,21,3,3,13,21,-3
158,CLE,PHX,05/04/2021,265,L,118,41,90,45.6,13,29,44.8,23,27,85.2,9,33,42,29,3,3,18,13,-16
159,PHX,CLE,05/04/2021,265,W,134,55,105,52.4,12,31,38.7,12,13,92.3,12,36,48,35,10,11,7,26,16
160,DEN,LAL,05/03/2021,240,L,89,36,82,43.9,6,24,25.0,11,16,68.8,6,35,41,22,10,7,13,24,-4
161,LAL,DEN,05/03/2021,240,W,93,32,73,43.8,13,30,43.3,16,23,69.6,7,36,43,18,5,8,20,20,4
162,UTA,SAS,05/03/2021,240,W,110,44,88,50.0,11,36,30.6,11,16,68.8,14,36,50,22,10,5,16,11,11
163,SAS,UTA,05/03/2021,240,L,99,42,90,46.7,5,18,27.8,10,10,100,8,29,37,25,10,4,13,13,-11
164,ORL,DET,05/03/2021,240,W,119,45,88,51.1,10,23,43.5,19,25,76.0,9,39,48,27,6,3,11,18,7
165,DET,ORL,05/03/2021,240,L,112,44,93,47.3,11,35,31.4,13,18,72.2,12,30,42,24,8,4,11,19,-7
166,NYK,MEM,05/03/2021,240,W,118,45,89,50.6,14,27,51.9,14,18,77.8,8,37,45,19,6,8,10,21,14
167,MEM,NYK,05/03/2021,240,L,104,34,86,39.5,16,41,39.0,20,24,83.3,13,33,46,26,7,4,12,14,-14
168,PHI,CHI,05/03/2021,240,W,106,40,75,53.3,11,28,39.3,15,21,71.4,7,37,44,23,11,6,18,13,12
169,CHI,PHI,05/03/2021,240,L,94,36,87,41.4,11,34,32.4,11,14,78.6,12,28,40,25,7,2,15,15,-12
170,IND,WAS,05/03/2021,240,L,141,53,107,49.5,14,27,51.9,21,25,84.0,14,31,45,28,8,6,17,17,-13
171,WAS,IND,05/03/2021,240,W,154,63,103,61.2,9,22,40.9,19,24,79.2,9,35,44,50,10,7,17,19,13
172,POR,ATL,05/03/2021,240,L,114,43,95,45.3,17,41,41.5,11,14,78.6,8,31,39,25,7,4,8,15,-9
173,ATL,POR,05/03/2021,240,W,123,44,84,52.4,20,41,48.8,15,18,83.3,5,44,49,32,6,3,11,18,9
174,GSW,NOP,05/03/2021,240,W,123,47,88,53.4,17,44,38.6,12,14,85.7,5,33,38,31,9,8,15,28,15
175,NOP,GSW,05/03/2021,240,L,108,39,90,43.3,5,25,20.0,25,32,78.1,13,34,47,20,6,4,17,8,-15
176,NYK,HOU,05/02/2021,240,W,122,45,86,52.3,18,35,51.4,14,16,87.5,6,32,38,22,10,1,13,21,25
177,HOU,NYK,05/02/2021,240,L,97,34,79,43.0,8,35,22.9,21,32,65.6,14,33,47,19,6,5,18,18,-25
178,TOR,LAL,05/02/2021,240,W,121,42,94,44.7,15,38,39.5,22,31,71.0,13,36,49,24,11,4,13,23,7
179,LAL,TOR,05/02/2021,240,L,114,41,85,48.2,11,29,37.9,21,31,67.7,7,37,44,32,7,6,14,22,-7
180,PHI,SAS,05/02/2021,265,W,113,42,94,44.7,11,30,36.7,18,25,72.0,13,36,49,23,7,9,13,19,2
181,SAS,PHI,05/02/2021,265,L,111,43,96,44.8,12,31,38.7,13,17,76.5,10,38,48,20,9,5,14,25,-2
182,DAL,SAC,05/02/2021,240,L,99,34,81,42.0,6,35,17.1,25,31,80.6,13,27,40,16,12,4,17,16,-12
183,SAC,DAL,05/02/2021,240,W,111,45,81,55.6,11,28,39.3,10,16,62.5,8,30,38,27,9,1,20,26,12
184,BKN,MIL,05/02/2021,240,L,114,41,96,42.7,17,42,40.5,15,17,88.2,14,39,53,18,5,1,16,11,-3
185,MIL,BKN,05/02/2021,240,W,117,48,98,49.0,15,37,40.5,6,12,50.0,8,37,45,19,9,11,10,18,3
186,CHA,MIA,05/02/2021,240,L,111,40,81,49.4,14,33,42.4,17,22,77.3,8,31,39,30,9,1,15,20,-10
187,MIA,CHA,05/02/2021,240,W,121,45,88,51.1,11,38,28.9,20,27,74.1,11,31,42,30,10,6,11,22,10
188,PHX,OKC,05/02/2021,240,W,123,45,84,53.6,12,31,38.7,21,27,77.8,8,31,39,27,9,7,11,17,3
189,OKC,PHX,05/02/2021,240,L,120,45,92,48.9,13,30,43.3,17,24,70.8,17,30,47,23,7,3,15,22,-3
190,POR,BOS,05/02/2021,240,W,129,44,85,51.8,19,38,50.0,22,26,84.6,3,33,36,27,8,5,10,18,10
191,BOS,POR,05/02/2021,240,L,119,43,89,48.3,20,39,51.3,13,15,86.7,10,35,45,29,3,6,18,21,-10
192,LAC,DEN,05/01/2021,240,L,104,36,83,43.4,14,34,41.2,18,24,75.0,10,29,39,21,8,3,6,19,-6
193,DEN,LAC,05/01/2021,240,W,110,39,80,48.8,12,32,37.5,20,21,95.2,8,36,44,26,2,4,11,23,6
194,UTA,TOR,05/01/2021,240,W,106,37,78,47.4,17,41,41.5,15,18,83.3,9,40,49,20,3,3,21,15,4
195,TOR,UTA,05/01/2021,240,L,102,42,94,44.7,12,33,36.4,6,9,66.7,11,28,39,26,12,3,10,15,-4
196,DAL,WAS,05/01/2021,240,W,125,47,87,54.0,17,38,44.7,14,22,63.6,7,29,36,31,6,4,11,25,1
197,WAS,DAL,05/01/2021,240,L,124,47,91,51.6,6,19,31.6,24,31,77.4,14,32,46,19,5,3,11,23,-1
198,NOP,MIN,05/01/2021,265,W,140,47,92,51.1,14,36,38.9,32,46,69.6,14,38,52,34,8,5,21,20,4
199,MIN,NOP,05/01/2021,265,L,136,48,106,45.3,15,48,31.3,25,32,78.1,13,38,51,35,17,5,16,30,-4
200,MEM,ORL,05/01/2021,240,L,111,44,96,45.8,10,29,34.5,13,21,61.9,17,38,55,21,6,10,17,20,-1
201,ORL,MEM,05/01/2021,240,W,112,38,85,44.7,11,25,44.0,25,28,89.3,6,31,37,20,10,5,11,17,1
202,CHI,ATL,05/01/2021,240,L,97,40,85,47.1,6,24,25.0,11,17,64.7,8,31,39,22,11,0,13,22,-11
203,ATL,CHI,05/01/2021,240,W,108,37,74,50.0,14,36,38.9,20,26,76.9,6,38,44,19,11,5,15,21,11
204,OKC,IND,05/01/2021,240,L,95,38,111,34.2,8,38,21.1,11,23,47.8,21,27,48,23,8,4,14,15,-57
205,IND,OKC,05/01/2021,240,W,152,57,87,65.5,21,33,63.6,17,22,77.3,3,50,53,41,7,11,17,22,57
206,CLE,MIA,05/01/2021,240,L,107,37,74,50.0,20,40,50.0,13,17,76.5,9,30,39,30,3,4,19,17,-17
207,MIA,CLE,05/01/2021,240,W,124,47,87,54.0,18,36,50.0,12,15,80.0,10,27,37,30,12,1,8,16,17
208,HOU,GSW,05/01/2021,240,L,87,32,89,36.0,9,42,21.4,14,22,63.6,10,39,49,20,9,3,20,18,-26
209,GSW,HOU,05/01/2021,240,W,113,39,84,46.4,18,46,39.1,17,24,70.8,4,46,50,32,10,8,17,18,26
210,CHA,DET,05/01/2021,240,W,107,42,87,48.3,14,37,37.8,9,20,45.0,14,40,54,24,8,15,14,16,13
